Index,Lead_2
602,0.4305128205128205
603,0.4291086691086691
604,0.4291086691086691
605,0.42770451770451773
606,0.4291086691086691
607,0.4305128205128205
608,0.4321978021978022
609,0.4333211233211233
610,0.4336019536019536
611,0.43275946275946275
612,0.4324786324786325
613,0.43275946275946275
614,0.43275946275946275
615,0.435006105006105
616,0.43584859584859587
617,0.43444444444444447
618,0.43697191697191695
619,0.43641025641025644
620,0.43837606837606835
621,0.4394993894993895
622,0.4403418803418803
623,0.4423076923076923
624,0.44202686202686203
625,0.4445543345543346
626,0.44708180708180706
627,0.44146520146520146
628,0.4423076923076923
629,0.43865689865689866
630,0.4397802197802198
631,0.435006105006105
632,0.4336019536019536
633,0.4310744810744811
634,0.4305128205128205
635,0.4324786324786325
636,0.4347252747252747
637,0.4319169719169719
638,0.4319169719169719
639,0.43135531135531135
640,0.43275946275946275
641,0.4324786324786325
642,0.4291086691086691
643,0.4316361416361416
644,0.4263003663003663
645,0.4274236874236874
646,0.42967032967032964
647,0.43275946275946275
648,0.4319169719169719
649,0.43304029304029307
650,0.43304029304029307
651,0.4316361416361416
652,0.43135531135531135
653,0.427985347985348
654,0.4310744810744811
655,0.42967032967032964
656,0.43275946275946275
657,0.435006105006105
658,0.435006105006105
659,0.44876678876678877
660,0.49145299145299143
661,0.5568864468864468
662,0.6256898656898657
663,0.6703418803418804
664,0.6343956043956044
665,0.524029304029304
666,0.3768742368742369
667,0.27043956043956047
668,0.26004884004884005
669,0.2990842490842491
670,0.3487912087912088
671,0.3883882783882784
672,0.4150671550671551
673,0.4288278388278388
674,0.43416361416361415
675,0.4319169719169719
676,0.4319169719169719
677,0.43135531135531135
678,0.42967032967032964
679,0.4293894993894994
680,0.4293894993894994
681,0.42854700854700856
682,0.4310744810744811
683,0.42686202686202684
684,0.42826617826617824
685,0.42826617826617824
686,0.4310744810744811
687,0.43444444444444447
688,0.4352869352869353
689,0.4333211233211233
690,0.43725274725274726
691,0.4366910866910867
692,0.4366910866910867
693,0.43416361416361415
694,0.4361294261294261
695,0.44006105006105006
696,0.43921855921855923
697,0.4394993894993895
698,0.4394993894993895
699,0.4380952380952381
700,0.44202686202686203
701,0.44708180708180706
702,0.45017094017094017
703,0.45297924297924297
704,0.45522588522588525
705,0.45634920634920634
706,0.461965811965812
707,0.46786324786324784
708,0.4746031746031746
709,0.47656898656898655
710,0.48387057387057386
711,0.49117216117216117
712,0.4979120879120879
713,0.5032478632478632
714,0.5088644688644689
715,0.515042735042735
716,0.5144810744810745
717,0.5217826617826617
718,0.5268376068376068
719,0.5282417582417582
720,0.5304884004884005
721,0.5290842490842491
722,0.5268376068376068
723,0.5229059829059829
724,0.5142002442002442
725,0.5026862026862027
726,0.4934188034188034
727,0.4835897435897436
728,0.47404151404151407
729,0.4625274725274725
730,0.4541025641025641
731,0.44483516483516483
732,0.4397802197802198
733,0.43556776556776555
734,0.4305128205128205
735,0.4293894993894994
736,0.4263003663003663
737,0.42405372405372405
738,0.420964590964591
739,0.4192796092796093
740,0.41619047619047617
741,0.4178754578754579
742,0.41675213675213674
743,0.41478632478632477
744,0.41534798534798534
745,0.41843711843711845
746,0.4175946275946276
747,0.4178754578754579
748,0.4192796092796093
749,0.4251770451770452
750,0.4263003663003663
751,0.42714285714285716
752,0.4321978021978022
753,0.43304029304029307
754,0.4321978021978022
755,0.43304029304029307
756,0.4324786324786325
757,0.43304029304029307
758,0.4321978021978022
759,0.4307936507936508
760,0.4324786324786325
761,0.4305128205128205
762,0.4310744810744811
763,0.42826617826617824
764,0.4291086691086691
765,0.4263003663003663
766,0.426019536019536
767,0.42405372405372405
768,0.4234920634920635
769,0.41984126984126985
770,0.42264957264957265
771,0.41984126984126985
772,0.4192796092796093
773,0.41843711843711845
774,0.4201221001221001
775,0.4204029304029304
776,0.42264957264957265
777,0.4223687423687424
778,0.4192796092796093
779,0.4218070818070818
780,0.4192796092796093
781,0.41984126984126985
782,0.4201221001221001
783,0.41815628815628814
784,0.43304029304029307
785,0.4821855921855922
786,0.5552014652014652
787,0.6270940170940171
788,0.6585470085470085
789,0.5933943833943834
790,0.4583150183150183
791,0.31481074481074484
792,0.2314041514041514
793,0.24263736263736263
794,0.3013308913308913
795,0.35637362637362635
796,0.3928815628815629
797,0.41113553113553114
798,0.41984126984126985
799,0.4232112332112332
800,0.4223687423687424
801,0.42264957264957265
