index,II
1,32
2,32
3,32
4,31
5,30
6,31
7,31
8,31
9,30
10,29
11,29
12,29
13,29
14,29
15,29
16,29
17,27
18,26
19,27
20,34
21,42
22,63
23,89
24,113
25,123
26,104
27,88
28,59
29,46
30,33
31,31
32,31
33,30
34,30
35,30
36,30
37,30
38,30
39,31
40,31
41,31
42,31
43,32
44,32
45,32
46,34
47,35
48,35
49,37
50,39
51,41
52,43
53,44
54,44
55,45
56,46
57,46
58,46
59,46
60,44
61,43
62,42
63,40
64,38
65,37
66,35
67,33
68,33
69,32
70,32
71,31
72,31
73,31
74,31
75,31
76,31
77,31
78,31
79,31
80,31
81,32
82,32
83,32
84,33
85,33
86,31
87,31
88,31
89,32
90,32
91,31
92,31
93,31
94,30
95,30
96,30
97,30
98,30
99,30
100,30
101,30
102,30
103,30
104,31
105,31
106,33
107,33
108,34
109,35
110,36
111,37
112,37
113,37
114,36
115,36
116,35
117,33
118,31
119,30
120,28
121,28
122,28
123,27
124,27
125,26
126,26
127,25
128,23
129,21
130,24
131,37
132,57
133,85
134,101
135,101
136,106
137,83
138,53
139,43
140,30
141,27
142,27
143,27
144,27
145,26
146,27
147,27
148,28
149,28
150,28
151,28
152,28
153,29
154,29
155,30
156,30
157,30
158,31
159,32
160,34
161,35
162,37
163,38
164,41
165,43
166,44
167,45
168,45
169,45
170,45
171,45
172,44
173,42
174,41
175,40
176,38
177,36
178,35
179,34
180,33
181,32
182,32
183,31
184,31
185,30
186,30
187,31
188,31
189,31
190,32
191,32
192,32
193,34
194,35
195,35
196,36
197,36
198,38
199,38
200,39
201,40
202,40
203,39
204,39
205,37
206,37
207,34
208,33
209,32
210,30
211,29
212,28
213,28
214,28
215,27
216,27
217,25
218,28
219,24
220,34
221,42
222,52
223,76
224,99
225,95
226,95
227,107
228,93
229,62
230,48
231,35
232,31
233,29
234,29
235,28
236,28
237,28
238,28
239,28
240,28
241,29
242,29
243,30
244,31
245,31
246,31
247,32
248,33
249,33
250,35
251,36
252,38
253,40
254,42
255,43
256,45
257,46
258,46
259,47
260,47
261,47
262,46
263,45
264,43
265,41
266,39
267,39
268,37
269,36
270,34
271,34
272,33
273,32
274,32
275,32
276,31
277,31
278,31
279,32
280,34
281,34
282,35
283,35
284,36
285,36
286,38
287,39
288,40
289,40
290,40
291,40
292,39
293,38
294,36
295,35
296,33
297,31
298,30
299,31
300,29
301,29
302,29
303,29
304,27
305,25
306,25
307,29
308,37
309,53
310,69
311,100
312,95
313,115
314,107
315,79
316,53
317,37
318,30
319,30
320,29
321,28
322,29
323,29
324,29
