index,II
1,25
2,25
3,25
4,25
5,25
6,25
7,24
8,26
9,26
10,27
11,28
12,30
13,31
14,32
15,32
16,31
17,30
18,27
19,25
20,23
21,22
22,25
23,27
24,29
25,30
26,31
27,31
28,31
29,31
30,32
31,32
32,32
33,32
34,33
35,33
36,33
37,33
38,32
39,31
40,35
41,51
42,64
43,53
44,75
45,55
46,43
47,35
48,31
49,29
50,28
51,27
52,26
53,26
54,26
55,25
56,25
57,25
58,25
59,25
60,25
61,24
62,24
63,24
64,24
65,26
66,27
67,29
68,29
69,31
70,32
71,32
72,30
73,27
74,25
75,23
76,22
77,23
78,25
79,27
80,29
81,30
82,30
83,31
84,31
85,31
86,31
87,32
88,32
89,32
90,32
91,32
92,32
93,32
94,32
95,30
96,32
97,42
98,64
99,62
100,75
101,66
102,47
103,36
104,32
105,28
106,28
107,27
108,26
109,26
110,26
111,26
112,25
113,25
114,25
115,25
116,24
117,24
118,24
119,24
120,24
121,25
122,26
123,28
124,29
125,30
126,31
127,32
128,33
129,32
130,30
131,27
132,24
133,22
134,21
135,22
136,24
137,26
138,28
139,30
140,30
141,31
142,31
143,31
144,32
145,32
146,31
147,32
148,32
149,32
150,32
151,32
152,32
153,31
154,31
155,34
156,44
157,67
158,43
159,43
160,70
161,48
162,37
163,32
164,29
165,28
166,27
167,27
168,27
169,27
170,26
171,26
172,26
173,26
174,25
175,25
176,25
177,25
178,24
179,25
180,24
181,25
182,27
183,28
184,29
185,30
186,31
187,32
188,32
189,33
190,31
191,30
192,27
193,25
194,23
195,21
196,22
197,23
198,26
199,29
200,30
201,31
202,31
203,31
204,31
205,32
206,32
207,32
208,33
209,33
210,32
211,33
212,33
213,32
214,31
215,33
216,41
217,60
218,75
219,81
220,71
221,46
222,35
223,30
224,28
225,28
226,27
227,27
228,26
229,26
230,26
231,26
232,25
233,25
234,25
235,25
236,25
237,25
238,25
239,24
240,25
241,26
242,26
243,28
244,29
245,29
246,31
247,31
248,30
249,28
250,25
251,24
252,22
253,21
254,22
255,23
256,26
257,27
258,29
259,30
260,30
261,30
262,30
263,30
264,31
265,31
266,31
267,32
268,31
269,31
270,32
271,31
272,30
273,30
274,36
275,55
276,74
277,73
278,75
279,56
280,38
281,33
282,30
283,27
284,27
285,26
286,26
287,25
288,25
289,25
290,25
291,25
292,24
293,24
294,24
295,24
296,24
297,24
298,25
299,26
300,27
301,28
302,29
303,30
304,30
305,31
306,29
307,27
308,24
309,22
310,21
311,21
312,23
313,25
314,27
315,29
316,29
317,30
318,30
319,30
320,30
321,31
322,31
323,31
324,31
325,31
326,32
327,32
328,32
329,31
330,30
331,31
332,37
333,51
334,71
335,81
336,71
337,50
338,37
339,32
340,29
341,27
342,27
343,25
344,25
345,25
346,25
347,24
348,24
349,24
350,24
351,24
352,24
353,23
354,23
355,24
356,24
357,25
358,27
359,28
360,28
361,29
362,30
363,29
364,27
365,24
366,22
367,21
368,20
369,21
370,23
371,25
372,27
373,28
374,29
375,29
376,30
377,29
378,30
379,30
380,30
381,30
382,30
383,31
384,31
385,31
386,29
387,28
388,29
389,36
390,58
391,77
392,78
393,64
394,41
395,35
396,30
397,28
398,26
399,25
400,24
401,24
402,24
403,24
404,23
405,23
406,22
407,23
408,23
409,21
410,22
411,22
412,23
413,24
414,25
415,26
416,27
417,28
418,29
419,29
420,28
421,25
422,23
423,20
424,19
425,20
426,23
427,24
428,25
429,27
430,28
431,29
432,29
433,29
434,29
435,29
436,29
437,30
438,30
439,30
440,30
441,31
442,30
443,29
444,28
445,33
446,42
447,60
448,81
449,68
450,46
451,36
452,32
453,28
454,26
455,25
456,24
457,24
458,23
459,23
460,23
461,23
462,23
463,23
464,23
465,23
466,22
467,22
468,23
469,24
470,25
471,26
472,27
473,28
474,29
475,29
476,27
477,26
478,24
479,22
480,20
481,19
482,22
483,24
484,26
485,27
486,27
487,28
488,29
489,29
490,29
491,29
492,29
493,30
494,29
495,30
496,30
497,30
498,30
499,28
500,30
501,34
502,42
503,62
504,77
505,72
506,50
507,36
508,31
509,27
510,25
511,24
512,24
513,23
514,22
515,22
516,22
517,22
518,21
519,22
520,21
521,21
522,21
523,20
524,21
525,22
526,22
527,24
528,25
529,26
530,27
531,28
532,28
533,27
534,24
535,23
536,20
537,20
538,18
539,21
540,22
541,25
542,26
543,27
544,27
545,28
546,27
547,28
548,28
549,28
550,28
551,29
552,29
553,29
554,29
555,29
556,28
557,27
558,33
559,52
560,70
561,70
562,79
563,60
564,37
565,29
566,27
567,24
568,24
569,23
570,23
571,22
572,22
573,22
574,22
575,21
576,22
577,21
578,21
579,20
580,20
581,20
582,20
583,22
584,23
585,25
586,26
587,27
588,27
589,28
590,26
591,25
592,22
593,21
594,19
595,17
596,20
597,23
598,24
599,25
600,26
601,27
602,26
603,27
604,27
605,28
606,27
607,27
608,28
609,28
610,28
611,29
612,29
613,27
614,26
615,33
616,45
617,64
618,79
619,67
620,50
621,35
622,29
623,26
624,24
625,23
626,22
627,22
628,21
629,21
630,21
631,21
632,20
633,20
634,20
635,20
636,20
637,19
638,19
639,20
640,21
641,22
642,23
643,24
644,26
645,27
646,27
647,28
648,27
649,25
650,22
651,20
652,17
653,16
654,17
655,19
656,21
657,23
658,24
659,25
660,26
661,26
662,26
663,26
664,27
665,27
666,27
667,27
668,28
669,28
670,28
671,26
672,26
673,27
674,38
675,57
676,80
677,73
678,62
679,41
680,29
681,26
682,24
683,23
684,23
685,22
686,22
687,22
688,21
689,21
690,21
691,21
692,20
693,20
694,20
695,20
696,22
697,20
698,21
699,22
700,23
701,25
702,26
703,27
704,27
705,28
706,28
707,27
708,24
709,21
710,18
711,16
712,16
713,18
714,20
715,22
716,24
717,25
718,26
719,26
720,27
721,27
722,27
723,28
724,28
725,28
726,28
727,28
728,28
729,28
730,26
731,25
732,30
733,48
734,67
735,57
736,63
737,45
738,32
739,29
740,25
741,24
742,23
743,22
744,22
745,21
746,21
747,21
748,21
749,21
750,21
751,20
752,20
753,20
754,20
755,21
756,21
757,22
758,24
759,24
760,25
761,27
762,27
763,26
764,24
765,21
766,18
767,17
768,17
769,19
770,21
771,22
772,24
773,25
774,26
775,26
776,26
777,27
778,27
779,27
780,28
781,28
782,28
783,28
784,29
785,28
786,27
787,26
788,30
789,40
790,64
791,61
792,71
793,46
794,33
795,28
796,26
797,24
798,23
799,22
800,21
801,21
802,21
803,21
804,21
805,21
806,20
807,20
808,20
809,20
810,20
811,21
812,21
813,22
814,23
815,24
816,25
817,26
818,26
819,26
820,25
821,23
822,20
823,18
824,17
825,18
826,20
827,22
828,24
829,25
830,26
831,26
832,26
833,27
834,27
835,28
836,28
837,28
838,28
839,27
840,28
841,28
842,27
843,26
844,27
845,32
846,48
847,38
848,38
849,64
850,39
851,29
852,26
853,24
854,23
855,22
856,22
857,21
858,21
859,21
860,20
861,20
862,20
863,20
864,20
865,19
866,19
867,20
868,21
869,21
870,23
871,23
872,24
873,25
874,26
875,26
876,23
877,22
878,20
879,18
880,17
881,17
882,19
883,20
884,23
885,24
886,25
887,25
888,25
889,26
890,26
891,26
892,27
893,27
894,27
895,27
896,28
897,28
898,28
899,27
900,26
901,26
902,35
903,49
904,66
905,65
906,65
907,44
908,33
909,27
910,25
911,23
912,23
913,21
914,21
915,21
916,20
917,20
918,20
919,19
920,20
921,20
922,19
923,19
924,19
925,20
926,20
927,21
928,22
929,23
930,23
931,24
932,25
933,26
934,25
935,24
936,22
937,19
938,17
939,16
940,16
941,18
942,20
943,22
944,23
945,24
946,25
947,25
948,25
949,26
950,26
951,26
952,27
953,26
954,26
955,27
956,27
957,27
958,27
959,25
960,24
961,29
962,40
963,54
964,70
965,73
966,52
967,38
968,29
969,24
970,23
971,22
972,21
973,20
974,20
975,19
976,19
977,19
978,19
979,19
980,19
981,18
982,18
983,18
984,18
985,18
986,19
987,20
988,21
989,21
990,23
991,24
992,24
993,24
994,21
995,19
996,17
997,16
998,14
999,16
1000,17
1001,20
1002,21
1003,23
1004,24
1005,24
1006,24
1007,24
1008,24
1009,24
1010,25
1011,25
1012,25
1013,26
1014,26
1015,26
1016,25
1017,24
1018,24
1019,30
1020,43
1021,60
1022,73
1023,64
1024,44
1025,30
1026,26
1027,21
1028,20
1029,19
1030,19
1031,19
1032,18
1033,18
1034,18
1035,17
1036,18
1037,17
1038,17
1039,17
1040,17
1041,17
1042,16
1043,18
1044,19
1045,20
1046,21
1047,22
1048,23
1049,24
1050,23
1051,21
1052,18
1053,16
1054,18
1055,18
1056,15
1057,17
1058,19
1059,21
1060,21
1061,22
1062,22
1063,22
1064,22
1065,23
1066,23
1067,23
1068,24
1069,24
1070,24
1071,24
1072,24
1073,23
1074,22
1075,23
1076,30
1077,43
1078,64
1079,53
1080,62
1081,43
1082,31
1083,25
1084,21
1085,19
1086,18
1087,17
1088,17
1089,17
1090,17
1091,17
1092,17
1093,17
1094,16
1095,16
1096,15
1097,15
1098,15
1099,15
1100,15
1101,16
1102,18
1103,19
1104,20
1105,21
1106,22
1107,23
1108,23
1109,22
1110,19
1111,16
1112,14
1113,13
1114,13
1115,15
1116,16
1117,19
1118,21
1119,22
1120,22
1121,21
1122,22
1123,22
1124,22
1125,22
1126,22
1127,23
1128,23
1129,24
1130,24
1131,23
1132,22
1133,21
1134,27
1135,39
1136,58
1137,58
1138,72
1139,56
1140,33
1141,26
1142,22
1143,19
1144,18
1145,17
1146,17
1147,16
1148,16
1149,16
1150,16
1151,16
1152,15
1153,15
1154,15
1155,14
1156,14
1157,14
1158,15
1159,16
1160,18
1161,19
1162,20
1163,22
1164,22
1165,22
1166,21
1167,20
1168,17
1169,26
