index,II
2,93
3,93
4,93
5,93
6,93
7,93
8,93
9,93
10,93
11,93
12,93
13,93
14,93
15,94
16,94
17,95
18,96
19,96
20,96
21,96
22,96
23,97
24,97
25,96
26,96
27,95
28,94
29,93
30,93
31,92
32,91
33,91
34,90
35,90
36,90
37,91
38,91
39,90
40,91
41,92
42,92
43,92
44,93
45,94
46,94
47,93
48,91
49,88
50,87
51,87
52,88
53,91
54,92
55,93
56,93
57,92
58,92
59,93
60,93
61,93
62,93
63,92
64,92
65,92
66,92
67,92
68,92
69,92
70,93
71,93
72,93
73,93
74,93
75,93
76,93
77,93
78,93
79,93
80,93
81,94
82,94
83,95
84,96
85,96
86,97
87,97
88,98
89,98
90,99
91,99
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
101,99
102,99
103,98
104,97
105,96
106,96
107,95
108,94
109,93
110,93
111,92
112,92
113,92
114,92
115,92
116,92
117,92
118,92
119,92
120,92
121,92
122,92
123,91
124,91
125,91
126,91
127,92
128,92
129,92
130,92
131,92
132,92
133,92
134,92
135,92
136,92
137,92
138,92
139,92
140,92
141,92
142,92
143,92
144,91
145,91
146,91
147,91
148,91
149,91
150,91
151,91
152,91
153,91
154,91
155,91
156,91
157,91
158,91
159,90
160,90
161,90
162,90
163,90
164,90
165,90
166,90
167,90
168,90
169,90
170,90
171,89
172,90
173,89
174,90
175,90
176,89
177,89
178,89
179,90
180,90
181,90
182,90
183,89
184,89
185,89
186,89
187,89
188,89
189,88
190,88
191,88
192,88
193,88
194,89
195,89
196,89
197,89
198,88
199,88
200,89
201,89
202,88
203,88
204,88
205,88
206,88
207,89
208,89
209,90
210,90
211,91
212,91
213,92
214,92
215,92
216,92
217,92
218,90
219,90
220,89
221,89
222,88
223,87
224,87
225,87
226,86
227,86
228,85
229,84
230,84
231,84
232,84
233,84
234,86
235,86
236,87
237,87
238,87
239,87
240,87
241,85
242,84
243,82
244,80
245,80
246,81
247,83
248,84
249,85
250,85
251,85
252,85
253,85
254,85
255,86
256,86
257,86
258,86
259,86
260,86
261,86
262,86
263,86
264,86
265,86
266,86
267,86
268,86
269,87
270,87
271,87
272,87
273,88
274,88
275,88
276,88
277,88
278,88
279,89
280,89
281,89
282,90
283,90
284,90
285,91
286,91
287,92
288,92
289,92
290,92
291,92
292,92
293,92
294,92
295,92
296,92
297,92
298,91
299,90
300,90
301,89
302,89
303,88
304,88
305,88
306,88
307,88
308,88
309,88
310,88
311,88
312,88
313,88
314,88
315,88
316,88
317,88
318,88
319,88
320,88
321,88
322,88
323,88
324,88
325,88
326,88
327,88
328,88
329,88
330,88
331,88
332,89
333,89
334,89
335,89
336,89
337,89
338,89
339,89
340,89
341,89
342,88
343,88
344,88
345,88
346,88
347,88
348,88
349,88
350,88
351,87
352,87
353,87
354,87
355,87
356,87
357,87
358,87
359,87
360,87
361,87
362,87
363,87
364,87
365,87
366,87
367,87
368,87
369,87
370,87
371,87
372,87
373,87
374,88
375,87
376,87
377,87
378,87
379,88
380,88
381,87
382,87
383,87
384,87
385,87
386,87
387,87
388,87
389,87
390,87
391,87
392,86
393,86
394,86
395,86
396,87
397,87
398,87
399,88
400,88
401,89
402,90
403,92
404,93
405,92
406,92
407,92
408,92
409,92
410,92
411,91
412,90
413,89
414,87
415,86
416,86
417,86
418,86
419,86
420,86
421,85
422,85
423,85
424,85
425,86
426,86
427,86
428,86
429,88
430,89
431,90
432,90
433,88
434,85
435,84
436,84
437,85
438,85
439,86
440,86
441,86
442,86
443,86
444,86
445,86
446,86
447,85
448,85
449,86
450,86
451,86
452,86
453,85
454,85
455,86
456,85
457,86
458,86
459,86
460,86
461,86
462,86
463,87
464,87
465,87
466,88
467,88
468,88
469,88
470,88
471,90
472,91
473,91
474,92
475,92
476,92
477,93
478,93
479,93
480,93
481,93
482,93
483,93
484,93
485,92
486,92
487,90
488,89
489,88
490,87
491,86
492,86
493,86
494,85
495,85
496,85
497,85
498,85
499,84
500,84
501,84
