index,II
21,47
22,47
23,46
24,46
25,46
26,46
27,46
28,46
29,46
30,46
31,46
32,46
33,47
34,47
35,47
36,47
37,47
38,47
39,47
40,47
41,45
42,42
43,39
44,36
45,35
46,34
47,33
48,36
49,39
50,41
51,43
52,45
53,46
54,47
55,48
56,49
57,49
58,49
59,49
60,53
61,58
62,69
63,82
64,91
65,79
66,69
67,52
68,44
69,45
70,45
71,46
72,45
73,46
74,47
75,47
76,47
77,48
78,48
79,48
80,48
81,48
82,48
83,48
84,48
85,48
86,49
87,49
88,49
89,49
90,49
91,49
92,49
93,49
94,49
95,49
96,49
97,50
98,50
99,50
100,50
101,50
102,51
103,51
104,52
105,52
106,52
107,52
108,52
109,52
110,52
111,52
112,52
113,52
114,52
115,52
116,52
117,52
118,52
119,52
120,52
121,52
122,52
123,53
124,53
125,53
126,53
127,52
128,52
129,53
130,53
131,53
132,53
133,53
134,52
135,54
136,54
137,54
138,54
139,54
140,54
141,52
142,50
143,47
144,45
145,43
146,41
147,41
148,43
149,44
150,46
151,48
152,50
153,51
154,52
155,53
156,53
157,54
158,54
159,54
160,54
161,57
162,68
163,82
164,92
165,83
166,81
167,62
168,52
169,50
170,50
171,50
172,50
173,51
174,51
175,51
176,51
177,52
178,51
179,52
180,52
181,52
182,52
183,52
184,52
185,52
186,52
187,52
188,53
189,53
190,53
191,53
192,53
193,53
194,53
195,53
196,53
197,53
198,53
199,53
200,54
201,54
202,53
203,53
204,53
205,53
206,53
207,54
208,55
209,55
210,55
211,55
212,55
213,55
214,54
215,54
216,54
217,54
218,54
219,54
220,53
221,53
222,53
223,53
224,52
225,53
226,52
227,52
228,52
229,52
230,52
231,52
232,52
233,52
234,52
235,52
236,52
237,52
238,52
239,52
240,52
241,52
242,52
243,52
244,52
245,51
246,49
247,47
248,45
249,44
250,41
251,39
252,39
253,42
254,44
255,46
256,48
257,49
258,50
259,51
260,52
261,52
262,52
263,52
264,53
265,54
266,62
267,70
268,78
269,89
270,94
271,85
272,72
273,57
274,51
275,49
276,49
277,49
278,49
279,49
280,49
281,49
282,50
283,50
284,50
285,50
286,50
287,50
288,51
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,50
297,50
298,50
299,51
300,51
301,51
302,51
303,51
304,51
305,51
306,51
307,51
308,51
309,51
310,52
311,52
312,52
313,52
314,52
315,52
316,52
317,52
318,52
319,51
320,51
321,51
322,50
323,50
324,49
325,49
326,50
327,49
328,49
329,49
330,49
331,49
332,50
333,49
334,49
335,49
336,49
337,50
338,49
339,50
340,49
341,49
342,49
343,49
344,49
345,49
346,48
347,47
348,46
349,44
350,41
351,39
352,38
353,36
354,36
355,38
356,41
357,42
358,44
359,46
360,47
361,48
362,49
363,49
364,50
365,49
366,50
367,53
368,61
369,70
370,83
371,89
372,77
373,62
374,51
375,46
376,45
377,45
378,46
379,47
380,47
381,47
382,47
383,47
384,47
385,47
386,47
387,47
388,47
389,49
390,48
391,48
392,48
393,49
394,48
395,49
396,48
397,48
398,48
399,48
400,48
401,48
402,48
403,48
404,48
405,48
406,48
407,49
408,49
409,49
410,50
411,50
412,50
413,50
414,50
415,49
416,49
417,50
418,50
419,50
420,50
421,49
422,49
423,49
424,49
425,49
426,49
427,48
428,48
429,48
430,48
431,48
432,48
433,48
434,48
435,47
436,47
437,47
438,47
439,48
440,48
441,48
442,48
443,49
444,47
445,46
446,45
447,43
448,40
449,39
450,37
451,34
452,35
453,38
454,40
455,42
456,44
457,45
458,46
459,47
460,48
461,48
462,47
463,47
464,48
465,55
466,64
467,73
468,63
469,63
470,73
471,60
472,47
473,45
474,45
475,45
476,45
477,46
478,46
479,46
480,46
481,46
482,47
483,47
484,47
485,47
486,47
487,47
488,47
489,47
490,47
491,47
492,47
493,47
494,47
495,47
496,47
497,47
498,47
499,47
500,47
501,48
502,47
503,47
504,47
505,47
506,47
507,48
508,48
509,48
510,48
511,49
512,49
513,48
514,48
515,48
516,47
517,47
518,47
519,47
520,47
521,47
522,47
523,47
524,46
525,46
526,46
527,46
528,46
529,46
530,46
531,46
532,46
533,46
534,47
535,47
536,47
537,47
538,47
539,47
540,47
541,47
542,47
543,45
544,42
545,40
546,38
547,36
548,35
549,37
550,35
551,37
552,38
553,41
554,44
555,45
556,45
557,47
558,47
559,47
560,47
561,47
562,48
563,51
564,58
565,69
566,80
567,79
568,89
569,70
570,51
571,43
572,43
573,44
574,44
575,45
576,46
577,46
578,46
579,46
580,46
581,46
582,46
583,46
584,46
585,46
586,46
587,48
588,47
589,47
590,47
591,47
592,47
593,48
594,47
595,47
596,47
597,47
598,47
599,48
600,48
601,48
602,48
603,48
604,48
605,48
606,48
607,48
608,49
609,49
610,50
611,50
612,50
613,50
614,50
615,50
616,50
617,50
618,51
619,50
620,50
621,49
622,49
623,49
624,49
625,49
626,49
627,49
628,49
629,49
630,49
631,49
632,50
633,50
634,50
635,50
636,50
637,50
638,51
639,52
640,52
641,52
642,51
643,49
644,47
645,46
646,44
647,42
648,40
649,38
650,39
651,41
652,43
653,46
654,47
655,48
656,50
657,51
658,52
659,52
660,52
661,52
662,50
663,57
664,61
665,68
666,81
667,93
668,91
669,71
670,58
671,46
672,46
673,47
674,48
675,48
