index,II
0,101
1,101
2,101
3,101
4,101
5,101
6,101
7,101
8,101
9,101
10,101
11,101
12,101
13,101
14,99
15,99
16,101
17,101
18,101
19,101
20,101
21,100
22,101
23,99
24,99
25,99
26,99
27,99
28,99
29,99
30,100
31,100
32,101
33,101
34,101
35,99
36,99
37,99
38,101
39,99
40,99
41,99
42,99
43,99
44,99
45,99
46,101
47,101
48,101
49,99
50,101
51,100
52,99
53,99
54,100
55,99
56,99
57,99
58,100
59,100
60,100
61,98
62,97
63,98
64,99
65,99
66,99
67,99
68,99
69,99
70,97
71,101
72,98
73,97
74,97
75,100
76,101
77,101
78,101
79,102
80,102
81,102
82,102
83,103
84,103
85,103
86,103
87,103
88,102
89,100
90,98
91,97
92,96
93,96
94,101
95,101
96,99
97,99
98,101
99,99
100,99
101,100
102,101
103,99
104,99
105,99
106,101
107,101
108,101
109,101
110,101
111,101
112,101
113,101
114,96
115,97
116,100
117,104
118,111
119,119
120,126
121,101
122,101
123,101
124,52
125,54
126,81
127,95
128,83
129,74
130,66
131,56
132,101
133,101
134,101
135,101
136,101
137,101
138,101
139,99
140,99
141,101
142,101
143,101
144,103
145,108
146,109
147,108
148,107
149,102
150,101
151,101
152,101
153,101
154,99
155,99
156,99
157,99
158,99
159,99
160,99
161,99
162,100
163,101
164,101
165,101
166,99
167,101
168,101
169,101
170,101
171,101
172,101
173,99
174,99
175,96
176,97
177,96
178,98
179,99
180,99
181,99
182,99
183,100
184,101
185,102
186,103
187,104
188,100
189,99
190,101
191,99
192,99
193,99
194,101
195,101
196,101
197,101
198,101
199,101
200,101
201,101
202,99
203,99
204,99
205,99
206,99
207,99
208,99
209,99
210,101
211,101
212,101
213,101
214,101
215,100
216,102
217,105
218,99
219,96
220,98
221,98
222,100
223,99
224,101
225,101
226,108
227,107
228,105
229,104
230,102
231,100
232,99
233,98
234,98
235,97
236,99
237,98
238,98
239,98
240,97
241,99
242,100
243,101
244,100
245,99
246,99
247,99
248,99
249,99
250,99
251,99
252,99
253,99
254,101
255,101
256,101
257,101
258,101
259,101
260,101
261,99
262,99
263,99
264,99
265,99
266,99
267,101
268,101
269,101
270,101
271,101
272,101
273,101
274,101
275,99
276,99
277,99
278,99
279,99
280,99
281,99
282,99
283,99
284,101
285,101
286,99
287,101
288,101
289,101
290,101
291,107
292,108
293,106
294,106
295,108
296,101
297,101
298,101
299,101
300,99
301,99
302,101
303,101
304,99
305,99
306,99
307,99
308,99
309,99
310,99
311,99
312,99
313,101
314,101
315,101
316,101
317,101
318,101
319,101
320,101
321,99
322,99
323,99
324,99
325,99
326,99
327,101
328,101
329,101
330,101
331,101
332,101
333,101
334,101
335,101
336,99
337,99
338,99
339,99
340,99
341,100
342,100
343,99
344,101
345,101
346,100
347,100
348,99
349,99
350,101
351,96
352,96
353,98
354,99
355,99
356,99
357,100
358,100
359,100
360,101
361,101
362,102
363,102
364,102
365,104
366,103
367,103
368,103
369,100
370,102
371,102
372,101
373,100
374,98
375,97
376,96
377,95
378,92
379,91
