index,II
1,79
2,79
3,42
4,39
5,39
6,39
7,39
8,39
9,38
10,38
11,38
12,38
13,38
14,38
15,38
16,38
17,38
18,38
19,38
20,38
21,38
22,38
23,38
24,38
25,38
26,38
27,38
28,38
29,38
30,38
31,38
32,38
33,38
34,38
35,39
36,38
37,38
38,38
39,38
40,38
41,39
42,38
43,38
44,38
45,38
46,38
47,38
48,38
49,38
50,38
51,38
52,38
53,38
54,38
55,38
56,38
57,38
58,38
59,38
60,38
61,39
62,41
63,42
64,42
65,41
66,40
67,38
68,37
69,37
70,36
71,36
72,36
73,37
74,43
75,57
76,69
77,80
78,66
79,54
80,41
81,38
82,37
83,36
84,35
85,34
86,33
87,33
88,33
89,33
90,33
91,33
92,32
93,33
94,33
95,33
96,33
97,32
98,32
99,33
100,33
101,33
102,33
103,33
104,34
105,34
106,35
107,35
108,36
109,36
110,38
111,38
112,39
113,40
114,41
115,43
116,44
117,46
118,47
119,48
120,50
121,51
122,52
123,53
124,53
125,53
126,53
127,53
128,53
129,52
130,51
131,50
132,48
133,47
134,45
135,45
136,44
137,43
138,42
139,42
140,42
141,42
142,41
143,41
144,42
145,41
146,41
147,41
148,41
149,41
150,41
151,41
152,41
153,41
154,40
155,39
156,40
157,39
158,39
159,39
160,39
161,40
162,38
163,38
164,38
165,38
166,38
167,38
168,38
169,37
170,37
171,37
172,37
173,37
174,37
175,38
176,38
177,37
178,37
179,37
180,37
181,37
182,38
183,36
184,36
185,35
186,35
187,35
188,36
189,36
190,36
191,36
192,36
193,36
194,36
195,36
196,36
197,36
198,36
199,36
200,36
201,36
202,41
203,54
204,67
205,75
206,65
207,57
208,42
209,38
210,37
211,36
212,35
213,35
214,34
215,34
216,34
217,34
218,34
219,34
220,34
221,34
222,34
223,34
224,34
225,34
226,34
227,34
228,34
229,34
230,34
231,34
232,34
233,34
234,35
235,35
236,36
237,36
238,37
239,38
240,39
241,40
242,41
243,43
244,45
245,46
246,47
247,48
248,49
249,51
250,52
251,52
252,52
253,52
254,52
255,52
256,52
257,51
258,50
259,47
260,47
261,45
262,44
263,43
264,43
265,42
266,42
267,41
268,41
269,41
270,41
271,41
272,41
273,41
274,41
275,41
276,41
277,41
278,39
279,41
280,40
281,40
282,40
283,39
284,39
285,39
286,39
287,39
288,38
289,38
290,38
291,38
