index,II
799,60
800,60
801,58
802,57
803,55
804,54
805,52
806,51
807,51
808,51
809,51
810,50
811,51
812,51
813,50
814,49
815,48
816,47
817,46
818,43
819,40
820,38
821,37
822,37
823,39
824,42
825,45
826,47
827,52
828,54
829,54
830,54
831,54
832,54
833,53
834,53
835,52
836,51
837,51
838,51
839,51
840,51
841,50
842,48
843,47
844,46
845,44
846,42
847,39
848,37
849,35
850,34
851,35
852,37
853,39
854,42
855,46
856,49
857,51
858,51
859,52
860,52
861,51
862,51
863,51
864,50
865,50
866,51
867,55
868,60
869,71
870,79
871,75
872,74
873,57
874,47
875,40
876,33
877,33
878,35
879,37
880,38
881,40
882,43
883,46
884,48
885,52
886,54
887,54
888,54
889,54
890,54
891,53
892,51
893,51
894,50
895,50
896,50
897,50
898,50
899,50
900,50
901,50
902,50
903,48
904,47
905,46
906,43
907,42
908,43
909,43
910,45
911,49
912,52
913,56
914,60
915,61
916,62
917,61
918,59
919,58
920,56
921,54
922,53
923,51
924,52
925,51
926,51
927,51
928,51
929,50
930,49
931,48
932,47
933,46
934,44
935,40
936,39
937,37
938,36
939,38
940,41
941,44
942,47
943,51
944,52
945,55
946,55
947,55
948,54
949,54
950,54
951,53
952,52
953,52
954,52
955,51
956,51
957,50
958,49
959,49
960,48
961,46
962,46
963,42
964,39
965,37
966,35
967,35
968,35
969,36
970,39
971,42
972,44
973,48
974,51
975,51
976,52
977,52
978,51
979,51
980,51
981,50
982,50
983,50
984,50
985,53
986,62
987,68
988,75
989,82
990,81
991,64
992,53
993,42
994,33
995,32
996,32
997,34
998,38
999,41
1000,44
1001,46
1002,48
1003,50
1004,53
1005,54
1006,55
1007,54
1008,54
1009,53
1010,53
1011,51
1012,51
1013,51
1014,50
1015,50
1016,50
1017,50
1018,50
1019,49
1020,50
1021,47
1022,47
1023,46
1024,45
1025,44
1026,42
1027,42
1028,42
1029,44
1030,46
1031,48
1032,52
1033,58
1034,59
1035,62
1036,61
1037,60
1038,58
1039,57
1040,55
1041,54
1042,52
1043,51
1044,51
1045,51
1046,51
1047,50
1048,50
1049,50
1050,49
1051,48
1052,46
1053,46
1054,42
1055,41
1056,38
1057,38
1058,38
1059,39
1060,43
1061,46
1062,47
1063,51
1064,54
1065,55
1066,55
1067,55
1068,54
1069,53
1070,53
1071,52
1072,52
1073,50
1074,51
1075,51
1076,51
1077,50
1078,50
1079,49
1080,48
1081,47
1082,46
1083,44
1084,41
1085,39
1086,36
1087,35
1088,35
1089,34
1090,35
1091,39
1092,41
1093,45
1094,49
1095,50
1096,51
1097,51
1098,51
1099,50
1100,50
1101,50
1102,50
1103,49
1104,49
1105,51
1106,56
1107,61
1108,71
1109,78
1110,79
1111,75
1112,61
1113,48
1114,35
1115,31
1116,31
1117,33
1118,36
1119,39
1120,43
1121,45
1122,47
1123,50
1124,52
1125,54
1126,54
1127,54
1128,54
1129,52
1130,52
1131,52
1132,50
1133,50
1134,50
1135,50
1136,50
1137,50
1138,50
1139,50
1140,50
1141,49
1142,48
1143,47
1144,45
1145,44
1146,43
1147,42
1148,42
1149,43
1150,46
1151,50
1152,54
1153,55
1154,59
1155,61
1156,61
1157,61
1158,59
1159,56
1160,55
1161,54
1162,53
1163,52
1164,50
1165,50
1166,50
1167,50
1168,50
1169,50
1170,49
1171,45
1172,45
1173,42
1174,40
1175,39
1176,37
1177,37
1178,39
1179,41
1180,45
1181,47
1182,48
1183,51
