index,II
0,44
1,44
2,45
3,43
4,45
5,43
6,43
7,43
8,43
9,43
10,43
11,43
12,45
13,45
14,45
15,43
16,43
17,45
18,45
19,43
20,43
21,45
22,45
23,45
24,43
25,43
26,43
27,43
28,43
29,43
30,43
31,43
32,43
33,45
34,45
35,43
36,43
37,45
38,43
39,45
40,44
41,43
42,43
43,43
44,43
45,43
46,45
47,44
48,43
49,43
50,45
51,40
52,41
53,42
54,42
55,41
56,43
57,43
58,43
59,44
60,44
61,43
62,42
63,40
64,38
65,36
66,45
67,45
68,44
69,43
70,43
71,43
72,43
73,43
74,37
75,40
76,42
77,44
78,43
79,43
80,43
81,43
82,43
83,45
84,45
85,45
86,45
87,45
88,43
89,45
90,45
91,43
92,43
93,43
94,45
95,33
96,36
97,46
98,58
99,71
100,81
101,45
102,45
103,45
104,43
105,45
106,44
107,45
108,75
109,72
110,63
111,54
112,45
113,38
114,37
115,45
116,43
117,43
118,43
119,43
120,43
121,43
122,45
123,45
124,45
125,45
126,43
127,43
128,43
129,43
130,43
131,43
132,43
133,43
134,43
135,43
136,43
137,43
138,43
139,43
140,45
141,43
142,45
143,45
144,43
145,43
146,43
147,45
148,45
149,45
150,45
151,43
152,43
153,37
154,42
155,37
156,43
157,43
158,43
159,43
160,43
161,43
162,43
163,43
164,43
165,43
166,43
167,43
168,43
169,43
170,43
171,43
172,45
173,43
174,43
175,43
176,43
177,43
178,43
179,43
180,43
181,43
182,43
183,43
184,43
185,43
186,43
187,43
188,45
189,43
190,43
191,45
192,43
193,43
194,45
195,43
196,45
197,43
198,39
199,40
200,41
201,41
202,43
203,43
204,43
205,43
206,44
207,45
208,46
209,47
210,47
211,47
212,47
213,47
214,47
215,46
216,46
217,46
218,46
219,45
220,44
221,43
222,43
223,42
224,41
225,40
226,44
227,43
228,43
229,45
230,45
231,38
232,42
233,41
234,42
235,36
236,43
237,43
238,43
239,43
240,43
241,45
242,45
243,45
244,45
245,45
246,43
247,45
248,43
249,43
250,43
251,43
252,43
253,43
254,43
255,43
256,43
257,45
258,45
259,45
260,45
261,45
262,43
263,45
264,43
265,43
266,43
267,43
268,43
269,45
270,43
271,43
272,45
273,45
274,45
275,45
276,45
277,43
278,43
279,43
280,43
281,43
282,43
283,43
284,45
285,45
286,43
287,43
288,45
289,45
290,45
291,45
292,45
293,43
294,43
295,43
296,43
297,43
298,43
299,43
300,45
301,45
302,45
303,45
304,45
305,43
306,43
307,43
308,43
309,43
310,40
311,42
312,41
313,41
314,43
315,43
316,43
317,43
318,43
319,43
320,45
321,45
322,45
323,45
324,45
325,43
326,43
327,43
328,43
329,43
330,43
331,43
332,45
333,45
334,45
335,45
336,43
337,45
338,45
339,43
340,43
341,43
342,43
343,43
344,43
345,43
346,43
347,43
348,43
349,45
350,45
351,45
352,43
353,45
354,45
355,43
356,43
357,43
358,43
359,43
360,43
361,43
362,43
363,43
364,43
365,45
366,45
367,45
368,43
369,45
370,45
371,43
372,43
373,43
374,43
375,43
376,43
377,43
378,43
379,43
380,43
381,43
382,43
383,44
384,43
385,43
386,45
387,45
388,46
389,47
390,49
391,49
392,49
393,47
394,46
395,46
396,45
397,45
398,45
399,45
400,45
401,45
402,43
403,43
404,43
405,43
406,43
407,43
408,43
409,43
410,43
411,45
412,43
413,45
414,45
415,45
416,45
417,43
418,43
419,43
420,43
421,43
422,43
423,43
424,43
425,43
426,43
427,45
428,45
429,43
430,45
431,45
432,45
433,45
434,43
435,43
436,43
437,43
438,43
439,43
440,43
441,43
442,43
443,45
444,45
445,45
446,43
447,43
448,45
449,45
450,45
451,45
452,46
453,46
454,47
455,47
456,47
457,46
458,45
459,45
460,35
461,43
462,49
463,56
464,64
465,76
466,92
467,98
468,65
469,64
470,64
471,65
472,95
473,83
474,71
475,63
476,56
477,49
478,42
479,36
480,45
481,45
482,45
483,43
484,43
485,44
486,43
487,43
488,43
489,43
490,45
491,45
492,45
493,45
494,45
495,45
496,45
497,43
498,43
499,43
500,43
501,43
502,43
503,43
504,43
505,43
506,45
507,45
508,45
509,45
510,45
511,45
512,45
513,43
514,43
515,43
516,43
517,43
518,43
519,43
520,43
521,43
522,45
523,45
524,45
525,45
526,45
527,45
528,45
529,43
530,43
531,43
532,43
533,43
534,43
535,43
536,43
537,43
538,45
539,45
540,45
541,45
542,45
543,45
544,46
545,46
546,47
547,49
548,49
549,49
550,47
551,45
552,43
553,45
554,45
555,43
556,43
557,43
558,43
559,45
560,43
561,43
562,43
563,43
564,43
565,38
566,39
567,40
568,42
569,44
570,46
571,47
572,47
573,48
574,48
575,43
576,43
577,43
578,43
579,43
580,43
581,43
582,43
583,43
584,43
585,44
586,44
587,45
588,44
589,48
590,48
591,47
592,45
593,43
594,42
595,41
596,39
597,45
598,45
599,43
600,45
601,47
602,46
603,47
604,47
605,46
606,45
607,45
608,43
609,43
610,43
611,43
612,43
613,43
614,43
615,45
616,45
617,45
618,45
619,45
620,43
621,43
622,43
623,43
624,43
625,43
626,37
627,39
628,37
629,37
630,45
631,45
632,45
633,45
634,45
635,45
636,43
637,43
638,45
639,45
640,43
641,43
642,43
643,43
644,43
645,43
646,43
647,45
648,45
649,45
650,45
651,45
652,43
653,43
654,45
655,45
656,43
657,43
658,43
659,43
660,43
661,43
662,43
663,45
664,45
665,45
666,45
667,45
668,43
669,45
670,45
671,45
672,45
673,43
674,43
675,43
676,45
677,43
678,43
679,45
680,45
681,45
682,43
683,43
684,43
685,43
686,45
687,45
688,45
689,43
690,43
691,43
692,45
693,43
694,43
695,45
696,45
697,45
698,43
699,43
700,43
701,43
702,45
703,44
704,35
705,36
706,36
707,37
708,43
709,43
710,45
711,45
712,45
713,45
714,43
715,45
716,45
717,45
718,45
719,45
720,45
721,43
722,43
723,43
724,45
725,43
726,43
727,45
728,45
729,45
730,43
731,43
732,43
733,43
734,44
735,45
736,43
737,43
738,43
739,43
740,43
741,43
742,44
743,45
744,45
745,45
746,45
747,43
748,43
749,43
750,43
751,45
752,43
753,43
754,43
755,43
756,43
757,43
758,43
759,43
760,43
761,43
762,43
763,43
764,43
765,43
766,43
767,43
768,43
769,44
770,43
771,45
772,45
773,40
774,41
775,41
776,42
777,43
778,44
779,44
780,44
781,45
782,46
783,49
784,48
785,40
786,45
787,46
788,45
789,45
790,45
791,45
792,45
793,45
794,45
795,44
796,44
797,44
798,43
799,43
800,43
801,42
802,40
803,41
804,46
805,38
806,34
807,33
808,31
809,31
810,31
811,32
812,33
813,33
814,34
815,34
816,34
817,33
818,32
819,31
820,30
821,31
822,31
823,33
824,34
825,39
826,44
827,52
828,61
829,70
830,75
831,45
832,45
833,43
834,43
835,45
836,43
837,45
838,43
839,45
840,45
841,68
842,59
843,53
844,46
845,39
846,45
847,43
848,43
849,43
850,45
851,46
852,45
853,45
854,45
855,45
856,43
857,43
858,43
859,43
860,43
861,43
862,40
863,42
864,34
865,40
866,43
867,43
868,43
869,43
870,45
871,43
872,43
873,45
874,45
875,45
876,45
877,45
878,45
879,43
880,38
