index,II
0,43
1,43
2,47
3,47
4,48
5,48
6,47
7,47
8,46
9,45
10,43
11,41
12,40
13,39
14,37
15,36
16,36
17,34
18,32
19,30
20,27
21,25
22,23
23,22
24,24
25,28
26,29
27,35
28,40
29,45
30,49
31,64
32,76
33,86
34,75
35,65
36,50
37,44
38,40
39,38
40,36
41,35
42,34
43,33
44,32
45,30
46,29
47,27
48,26
49,25
50,24
51,25
52,28
53,32
54,35
55,40
56,44
57,45
58,47
59,48
60,47
61,46
62,45
63,43
64,42
65,40
66,38
67,37
68,36
69,34
70,33
71,32
72,31
73,30
74,27
75,25
76,22
77,21
78,21
79,21
80,22
81,27
82,32
83,40
84,58
85,68
86,79
87,81
88,69
89,57
90,45
91,40
92,38
93,36
94,34
95,32
96,32
97,32
98,32
99,31
100,31
101,29
102,29
103,27
104,26
105,24
106,24
107,25
108,28
109,31
110,36
111,39
112,43
113,45
114,46
115,46
116,45
117,44
118,42
119,40
120,39
121,37
122,35
123,34
124,34
125,32
126,32
127,32
128,32
129,30
130,28
131,26
132,25
133,23
134,22
135,22
136,23
137,25
138,28
139,32
140,39
141,44
142,50
143,62
144,73
145,70
146,73
147,61
148,50
149,43
150,39
151,37
152,36
153,35
154,34
155,34
156,33
157,33
158,31
159,29
160,29
161,27
162,26
163,25
164,26
165,28
166,32
167,35
168,38
169,44
170,46
171,47
172,48
173,48
174,48
175,47
176,44
177,44
178,42
179,40
180,39
181,37
182,36
183,34
184,34
185,34
186,33
187,32
188,31
189,28
190,27
191,25
192,24
193,24
194,24
195,27
196,29
197,33
198,38
199,41
200,47
201,59
202,74
203,85
204,70
205,75
206,69
207,49
208,43
209,40
210,37
211,36
212,35
213,35
214,34
215,33
216,32
217,34
218,33
219,31
220,30
221,29
222,30
223,34
224,37
225,41
226,45
227,47
228,48
229,50
230,50
231,50
232,49
233,48
234,47
235,45
236,43
237,41
238,40
239,38
240,37
241,36
242,35
243,34
244,31
245,30
246,28
247,26
248,25
249,25
250,26
251,30
252,32
253,37
254,43
255,52
256,60
257,75
258,86
259,86
260,76
261,62
262,50
263,45
264,43
265,39
266,37
267,37
268,35
269,35
270,35
271,34
272,33
273,31
274,30
275,29
276,28
277,28
278,31
279,34
280,38
281,42
282,46
283,49
284,50
285,51
286,51
287,50
288,48
289,46
290,45
291,44
292,42
293,41
