index,II
1,45
2,45
3,44
4,44
5,45
6,45
7,45
8,46
9,46
10,46
11,46
12,46
13,46
14,46
15,46
16,46
17,46
18,47
19,47
20,48
21,48
22,48
23,47
24,46
25,45
26,44
27,43
28,42
29,43
30,44
31,44
32,44
33,44
34,46
35,46
36,47
37,50
38,54
39,63
40,66
41,68
42,64
43,54
44,45
45,35
46,32
47,33
48,35
49,39
50,43
51,44
52,44
53,44
54,45
55,45
56,44
57,44
58,44
59,46
60,46
61,46
62,46
63,46
64,47
65,47
66,47
67,49
68,49
69,50
70,50
71,49
72,48
73,47
74,47
75,46
76,47
77,47
78,47
79,47
80,46
81,46
82,47
83,47
84,48
85,48
86,49
87,49
88,50
89,50
90,50
91,51
92,51
93,50
94,50
95,49
96,48
97,47
98,46
99,46
100,46
101,46
102,46
103,46
104,47
105,46
106,47
107,48
108,48
109,48
110,49
111,49
112,49
113,49
114,49
115,48
116,48
117,48
118,48
119,47
120,47
121,48
122,48
123,47
124,47
125,47
126,47
127,47
128,49
129,52
130,58
131,66
132,61
133,64
134,55
135,45
136,39
137,33
138,32
139,35
140,39
141,43
142,45
143,47
144,47
145,47
146,46
147,46
148,46
149,46
150,47
151,46
152,45
153,46
154,47
155,48
156,48
157,48
158,49
159,49
160,48
161,48
162,48
163,48
164,49
165,49
166,50
167,50
168,50
169,51
170,49
171,51
172,51
173,51
174,51
175,52
176,52
177,51
178,51
179,51
180,51
181,51
182,50
183,50
184,49
185,50
186,50
187,49
188,49
189,48
190,48
191,48
192,48
193,47
194,47
195,47
196,48
197,47
198,48
199,48
200,48
201,48
202,48
203,48
204,48
205,48
206,48
207,48
208,49
209,49
210,49
211,49
212,50
213,54
214,58
215,66
216,67
217,66
218,59
219,47
220,40
221,33
222,33
223,35
224,38
225,43
226,46
227,47
228,47
229,48
230,48
231,48
232,48
233,49
234,49
235,48
236,48
237,49
238,49
239,50
240,50
241,50
242,50
243,50
244,50
245,49
246,49
247,49
248,49
249,49
250,49
251,49
252,50
253,50
254,50
255,50
256,51
257,51
258,52
259,53
260,54
261,54
262,55
263,55
264,55
265,54
266,54
267,54
268,53
269,52
270,51
271,51
272,51
273,49
274,49
275,48
276,47
277,47
278,46
279,47
280,47
281,48
282,48
283,47
284,48
285,48
286,48
287,49
288,49
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,49
297,50
298,50
299,50
300,50
301,49
302,48
303,49
304,50
305,53
306,60
307,65
308,61
309,65
310,56
311,46
312,36
313,32
314,36
315,36
316,41
317,43
318,45
319,47
320,48
321,48
322,48
323,48
324,48
325,49
326,50
327,50
328,49
329,49
330,49
331,49
332,48
333,49
334,49
335,48
336,48
337,48
338,48
339,49
340,50
341,50
342,50
343,50
344,50
345,50
346,50
347,50
348,51
349,51
350,51
351,52
352,52
353,52
354,52
355,52
356,52
357,51
358,51
359,51
360,50
361,50
362,49
363,49
364,49
365,49
366,49
367,49
368,48
369,48
370,48
371,48
372,48
373,48
374,47
375,47
376,47
377,47
378,47
379,48
380,49
381,50
382,50
383,51
384,51
385,50
386,49
387,49
388,50
389,50
390,50
391,50
392,49
393,49
394,48
395,48
396,48
397,48
398,48
399,47
400,47
401,47
402,48
403,50
404,55
405,61
406,66
407,66
408,59
409,48
410,39
411,35
412,34
413,36
414,40
415,45
416,47
417,47
418,47
419,48
420,48
421,48
422,49
423,48
424,49
425,48
426,47
427,46
428,46
429,46
430,46
431,46
432,46
433,46
434,47
435,48
436,49
437,49
438,50
439,50
440,50
441,50
442,50
443,51
444,52
445,52
446,53
447,53
448,52
449,52
450,52
451,52
452,51
453,51
454,51
455,50
456,49
457,48
458,47
459,47
460,48
461,48
462,47
463,45
464,45
465,45
466,46
467,48
468,47
469,48
470,49
471,50
472,50
473,50
474,50
475,50
476,50
477,50
478,50
479,49
480,49
481,48
482,48
483,48
484,48
485,48
486,47
487,48
488,50
489,55
490,60
491,64
492,67
493,60
494,51
495,41
496,34
497,33
498,34
499,39
500,43
501,45
502,46
503,47
504,47
505,48
506,48
507,47
508,48
509,48
510,48
511,49
512,48
513,48
514,49
515,49
516,49
517,49
518,48
519,49
520,48
521,49
522,49
523,50
524,50
525,50
526,51
527,52
528,52
529,51
530,52
531,52
532,52
533,52
534,52
535,52
536,52
537,53
538,53
539,52
540,52
541,51
542,51
543,50
544,50
545,50
546,49
547,49
548,49
549,48
550,47
551,48
552,48
553,48
554,48
555,48
556,48
557,48
558,48
559,48
560,48
561,49
562,49
563,49
564,51
565,55
566,59
567,65
568,69
569,63
570,55
571,44
572,39
573,34
574,33
575,36
576,41
577,45
578,47
579,48
580,49
581,49
582,49
583,49
584,49
585,49
586,50
587,50
588,50
589,50
590,50
591,50
592,49
593,49
594,49
595,50
596,50
597,50
598,49
599,49
600,50
601,49
602,50
603,50
604,52
605,52
606,52
607,52
608,53
609,54
610,54
