index,II
1,51
2,51
3,52
4,53
5,53
6,53
7,54
8,54
9,54
10,53
11,52
12,51
13,50
14,48
15,47
16,47
17,46
18,47
19,46
20,45
21,44
22,47
23,56
24,69
25,92
26,103
27,100
28,74
29,57
30,49
31,40
32,39
33,40
34,42
35,42
36,43
37,43
38,44
39,44
40,44
41,45
42,45
43,45
44,46
45,46
46,46
47,47
48,48
49,49
50,51
51,52
52,52
53,54
54,56
55,58
56,59
57,60
58,60
59,60
60,60
61,59
62,59
63,57
64,55
65,54
66,53
67,52
68,51
69,50
70,50
71,50
72,50
73,50
74,50
75,50
76,50
77,51
78,51
79,52
80,52
81,52
82,53
83,53
84,53
85,53
86,53
87,53
88,52
89,50
90,49
91,48
92,47
93,47
94,47
95,47
96,46
97,45
98,44
99,52
100,69
101,91
102,79
103,79
104,91
105,60
106,48
107,40
108,38
109,39
110,40
111,42
112,43
113,43
114,44
115,44
116,44
117,44
118,45
119,45
120,45
121,46
122,46
123,46
124,46
125,47
126,49
127,50
128,51
129,53
130,54
131,55
132,58
133,59
134,60
135,60
136,60
137,60
138,59
139,58
140,57
141,55
142,54
143,52
144,51
145,51
146,50
147,50
148,50
149,49
150,49
151,49
152,49
153,50
154,51
155,51
156,52
157,52
158,52
159,53
160,53
161,53
162,53
163,52
164,51
165,50
166,49
167,48
168,47
169,46
170,46
171,46
172,46
173,45
174,44
175,48
176,64
177,85
178,85
179,84
180,88
181,62
182,45
183,40
184,39
185,40
186,41
187,42
188,42
189,43
190,43
191,43
192,44
193,44
194,44
195,45
196,45
197,45
198,46
199,46
200,47
201,48
202,48
203,49
204,51
205,53
206,54
207,56
208,58
209,58
210,58
211,59
212,59
213,59
214,59
215,58
216,56
217,55
218,54
219,52
220,51
221,50
222,50
223,50
224,50
225,50
226,50
227,50
228,50
229,50
230,50
231,50
232,51
233,52
234,52
235,52
236,53
237,54
238,54
239,54
240,54
241,53
242,52
243,51
244,50
245,48
246,48
247,47
248,47
249,47
250,46
251,46
252,45
253,46
254,53
255,71
256,95
257,92
258,94
259,82
260,55
261,44
262,40
263,39
264,41
265,42
266,43
267,43
268,44
269,44
270,44
271,44
272,45
273,45
274,45
275,46
276,46
277,46
278,47
279,48
280,49
281,50
282,51
283,53
284,54
285,55
286,57
287,58
288,59
289,59
290,60
291,60
292,59
293,59
294,58
295,57
296,56
297,54
298,53
299,52
300,51
301,50
302,50
303,50
304,50
305,50
306,50
307,50
308,50
309,51
310,51
311,52
312,52
313,52
314,53
315,54
316,54
317,54
318,54
319,53
320,52
321,50
322,49
323,48
324,48
325,48
326,47
327,47
328,47
329,46
330,45
331,49
332,56
333,76
334,98
335,109
336,92
337,74
338,54
339,41
340,38
341,40
342,41
343,42
344,43
345,44
346,44
347,44
348,45
349,45
350,45
351,45
352,45
353,46
354,46
355,48
356,48
