index,II
2,73
3,73
4,73
5,73
6,71
7,73
8,73
9,72
10,72
11,72
12,72
13,72
14,72
15,72
16,72
17,73
18,73
19,73
20,72
21,72
22,72
23,72
24,72
25,71
26,72
27,72
28,72
29,72
30,73
31,73
32,73
33,75
34,75
35,76
36,77
37,78
38,79
39,79
40,80
41,79
42,85
43,79
44,79
45,79
46,78
47,78
48,78
49,78
50,76
51,76
52,75
53,73
54,72
55,71
56,71
57,72
58,72
59,72
60,72
61,72
62,72
63,72
64,71
65,70
66,70
67,70
68,70
69,70
70,69
71,69
72,69
73,68
74,68
75,68
76,68
77,68
78,68
79,67
80,67
81,68
82,69
83,70
84,72
85,72
86,72
87,72
88,70
89,71
90,72
91,72
92,72
93,71
94,68
95,57
96,45
97,27
98,14
99,5
100,4
101,4
102,11
103,24
104,34
105,46
106,54
107,59
108,63
109,65
110,66
111,67
112,67
113,67
114,68
115,68
116,68
117,68
118,68
119,67
120,67
121,68
122,68
123,68
124,60
125,69
126,69
127,68
128,68
129,67
130,67
131,67
132,67
133,67
134,67
135,68
136,68
137,67
138,67
139,67
140,67
141,67
142,67
143,66
144,67
145,67
146,66
147,66
148,66
149,66
150,66
151,67
152,67
153,66
154,67
155,67
156,67
157,65
158,66
159,66
160,66
161,66
162,66
163,66
164,66
165,66
166,66
167,66
168,66
169,65
170,65
171,64
172,64
173,64
174,64
175,63
176,63
177,62
178,62
179,62
180,62
181,62
182,62
183,62
184,62
185,62
186,62
187,63
188,63
189,64
190,64
191,65
192,65
193,65
194,65
195,65
196,66
197,66
198,66
199,66
200,66
201,66
202,66
203,64
204,66
205,66
206,67
207,67
208,68
209,68
210,68
211,68
212,69
213,70
214,70
215,70
216,70
217,70
218,69
219,69
220,69
221,69
222,70
223,70
224,70
225,70
226,70
227,70
228,70
229,70
230,70
231,70
232,70
233,70
234,69
235,69
236,69
237,69
238,69
239,69
240,69
241,70
242,70
243,70
244,70
245,70
246,70
247,70
248,70
249,69
250,58
251,68
252,68
253,68
254,68
255,68
256,68
257,68
258,69
259,69
260,70
261,70
262,69
263,72
264,73
265,74
266,75
267,76
268,76
269,76
270,76
271,76
272,77
273,77
274,76
275,77
276,77
277,77
278,76
279,76
280,75
281,74
282,72
283,71
284,70
285,68
286,68
287,67
288,68
289,68
290,67
291,67
292,67
293,66
294,66
295,66
296,65
297,65
298,65
299,65
300,65
301,66
302,66
303,66
304,66
305,66
306,67
307,67
308,67
309,66
310,68
311,68
312,68
313,69
314,69
315,69
316,69
317,70
318,70
319,71
320,72
321,72
322,72
323,68
324,60
325,48
326,29
327,17
328,6
329,9
330,9
331,9
332,17
333,32
334,40
335,48
336,54
337,59
338,62
339,64
340,65
341,65
342,65
343,66
344,66
345,66
346,66
347,66
348,66
349,66
350,66
351,66
352,66
353,66
354,66
355,66
356,66
357,66
358,66
359,66
360,66
361,66
362,66
363,66
364,67
365,67
366,67
367,66
368,66
369,66
370,65
371,65
372,65
373,66
374,66
375,66
376,66
377,67
378,67
379,67
380,70
381,66
382,65
383,65
384,65
385,65
386,65
387,65
388,65
389,65
390,65
391,60
392,65
393,65
394,65
395,65
396,65
397,64
398,64
399,64
400,64
401,64
402,64
403,63
404,62
405,61
406,60
407,60
408,59
409,59
410,59
411,59
412,59
413,58
414,58
415,58
416,58
417,59
418,60
419,61
420,61
421,63
422,64
423,64
424,64
425,64
426,64
427,64
428,64
429,64
430,64
431,64
432,64
433,65
434,65
435,65
436,65
437,65
438,61
439,65
440,65
441,65
442,66
443,66
444,66
445,66
446,66
447,66
448,66
449,64
450,65
451,66
452,66
453,66
454,66
455,66
456,66
457,66
458,66
459,66
460,66
461,65
462,67
463,67
464,67
465,67
466,67
467,67
468,66
469,66
470,66
471,66
472,66
473,66
474,66
475,65
476,66
477,66
478,67
479,67
480,67
481,68
482,68
483,67
484,67
485,66
486,66
487,66
488,66
489,66
490,66
491,66
492,67
493,68
494,69
495,69
496,71
497,71
498,72
499,72
500,72
501,72
502,72
503,72
504,72
505,72
506,72
507,72
508,71
509,70
510,69
511,68
512,66
513,66
514,65
515,64
516,63
517,64
518,64
519,64
520,75
521,64
522,64
523,63
524,63
525,63
526,63
527,63
528,63
529,63
530,63
531,62
532,62
533,63
534,63
535,63
536,63
537,63
538,63
539,63
540,64
541,64
542,65
543,65
544,66
545,66
546,66
547,67
548,70
549,72
550,75
551,77
552,76
553,71
554,49
555,39
556,25
557,12
558,7
559,7
560,11
561,21
562,34
563,42
564,51
565,57
566,60
567,66
568,62
569,63
570,63
571,63
572,63
573,63
574,63
575,63
576,63
577,62
578,62
579,63
580,63
581,63
582,62
583,62
584,63
585,62
586,62
587,62
588,62
589,62
590,66
591,62
592,62
593,62
594,62
595,62
596,63
597,63
598,63
599,62
600,62
601,62
602,66
603,62
604,62
605,62
606,63
607,63
608,62
609,62
610,62
611,62
612,62
613,67
614,63
615,65
616,65
617,65
618,63
619,62
620,61
621,61
622,62
623,62
624,62
625,60
626,62
627,62
628,62
629,61
630,61
631,61
632,61
633,61
634,60
635,59
636,58
637,58
638,57
639,57
640,57
641,57
642,57
643,56
644,56
645,56
646,57
647,57
648,57
649,57
650,58
651,58
652,59
653,60
654,61
655,62
656,62
657,62
658,63
659,63
660,64
661,64
662,64
663,65
664,65
665,64
666,64
667,64
668,64
669,65
670,66
671,66
672,65
673,66
674,65
675,65
676,65
677,65
678,66
679,66
680,66
681,67
682,67
683,67
684,66
685,67
686,67
687,67
688,67
689,68
690,68
691,68
692,68
693,68
694,68
695,68
696,68
697,68
698,68
699,68
700,68
701,67
702,67
703,67
704,67
705,67
706,68
707,68
708,63
709,68
710,68
711,67
712,67
713,65
714,66
715,66
716,67
717,68
718,69
719,71
720,71
721,73
722,74
723,74
724,74
725,73
726,73
727,73
728,72
729,72
730,72
731,72
732,71
733,71
734,70
735,69
736,68
737,66
738,65
739,65
740,64
741,64
742,63
743,63
744,62
745,62
746,62
747,61
748,61
749,61
750,60
751,60
752,60
753,60
754,60
755,60
756,60
757,60
758,60
759,60
760,60
761,60
762,60
763,60
764,60
765,61
766,61
767,61
768,61
769,62
770,63
771,64
772,67
773,71
774,73
775,73
776,71
777,58
778,50
779,31
780,17
781,7
782,2
783,5
784,10
785,19
786,30
787,37
788,42
789,51
790,54
791,56
792,57
793,58
794,58
795,59
796,58
797,58
798,58
799,58
800,58
801,58
802,58
803,59
804,59
805,60
806,60
807,60
808,59
809,59
810,59
811,58
812,59
813,58
814,59
815,60
816,59
817,59
818,58
819,58
820,57
821,57
822,57
823,58
824,58
825,58
826,58
827,58
828,59
829,59
830,59
831,58
832,58
833,57
834,58
835,58
836,58
837,59
838,59
839,59
840,58
841,58
842,58
843,57
844,57
845,57
846,57
847,57
848,57
849,57
850,56
851,55
852,55
853,54
854,54
855,54
856,53
857,53
858,52
859,49
860,52
861,51
862,51
863,51
864,50
865,50
866,51
867,51
868,51
869,52
870,52
871,53
872,53
873,54
874,54
875,54
876,55
877,55
878,55
879,56
880,56
881,57
882,58
883,58
884,59
885,59
886,58
887,59
888,58
889,58
890,59
891,59
892,59
893,60
894,59
895,60
896,60
897,60
898,60
899,60
900,60
901,60
902,61
903,61
904,60
905,61
906,61
907,61
908,61
909,61
910,61
911,61
912,61
913,60
914,60
915,60
916,59
917,60
918,60
919,61
920,60
921,61
922,61
923,61
924,60
925,60
926,59
927,59
928,59
929,59
930,60
931,60
932,60
933,60
934,60
935,60
936,59
937,59
938,59
939,59
940,60
941,60
942,60
943,60
944,60
945,61
946,61
947,61
948,62
949,63
950,64
951,65
952,65
953,66
954,68
955,68
956,69
957,68
958,68
959,68
960,68
961,68
962,68
963,68
964,68
965,67
966,66
967,66
968,64
969,62
970,61
971,60
972,59
973,59
974,59
975,59
976,60
977,60
978,60
979,59
980,59
981,58
982,58
983,57
984,57
985,58
986,58
987,58
988,58
989,58
990,57
991,57
992,57
993,57
994,57
995,57
996,57
997,58
998,60
999,60
1000,61
1001,61
1002,62
1003,63
1004,64
1005,66
1006,68
1007,70
1008,69
1009,64
1010,60
1011,37
1012,25
1013,12
1014,7
1015,1
1016,2
1017,8
1018,13
1019,26
1020,36
1021,43
1022,49
1023,53
1024,54
1025,56
1026,57
1027,57
1028,57
1029,57
1030,57
1031,57
1032,57
1033,57
1034,56
1035,54
1036,56
1037,56
1038,57
1039,57
