Index,II
0,1.7321611721611725
1,1.7478876678876678
2,1.749010989010989
3,1.7411477411477412
4,1.7726007326007327
5,1.7984371184371184
6,1.8085470085470088
7,1.800683760683761
8,1.7860805860805862
9,1.7478876678876678
10,1.7355311355311356
11,1.738901098901099
12,1.7467643467643468
13,1.7546275946275949
14,1.7344078144078143
15,1.7355311355311356
16,1.74002442002442
17,1.7198046398046398
18,1.722051282051282
19,1.7141880341880342
20,1.7287912087912087
21,1.7287912087912087
22,1.7265445665445665
23,1.749010989010989
24,1.75013431013431
25,1.7535042735042734
26,1.7366544566544566
27,1.7411477411477412
28,1.7456410256410255
29,1.72991452991453
30,1.7344078144078143
31,1.7445177045177045
32,1.7467643467643468
33,1.737777777777778
34,1.7355311355311356
35,1.7433943833943837
36,1.7523809523809524
37,1.7512576312576311
38,1.7557509157509157
39,1.7624908424908423
40,1.757997557997558
41,1.7535042735042734
42,1.756874236874237
43,1.7591208791208792
44,1.7613675213675213
45,1.775970695970696
46,1.777094017094017
47,1.7748473748473748
48,1.768107448107448
49,1.7591208791208792
50,1.775970695970696
51,1.7748473748473748
52,1.757997557997558
53,1.7591208791208792
54,1.7636141636141636
55,1.7782173382173383
56,1.7737240537240535
57,1.783833943833944
58,1.7815873015873016
59,1.7726007326007327
60,1.7815873015873016
61,1.775970695970696
62,1.7658608058608058
63,1.7535042735042734
64,1.7523809523809524
65,1.75013431013431
66,1.7692307692307692
67,1.7872039072039072
68,1.7782173382173383
69,1.7636141636141636
70,1.7815873015873016
71,1.7714774114774114
72,1.7658608058608058
73,1.7815873015873016
74,1.8164102564102564
75,1.8613431013431012
76,1.891672771672772
77,1.893919413919414
78,1.893919413919414
79,1.874822954822955
80,1.866959706959707
81,1.8366300366300363
82,1.7984371184371184
83,1.7883272283272282
84,1.7916971916971918
85,1.783833943833944
86,1.7602442002442005
87,1.7512576312576311
88,1.749010989010989
89,1.7613675213675213
90,1.7692307692307692
91,1.7827106227106226
92,1.7411477411477412
93,1.7624908424908423
94,1.9882783882783883
95,2.5263492063492063
96,3.2183150183150184
97,3.4946520146520146
98,3.495775335775336
99,3.281221001221001
100,2.5892551892551894
101,2.098363858363858
102,1.8175335775335772
103,1.6894749694749696
104,1.611965811965812
105,1.5917460317460317
106,1.5827594627594628
107,1.5355799755799755
108,1.522100122100122
109,1.5310866910866912
110,1.546813186813187
111,1.549059829059829
112,1.5569230769230769
113,1.567032967032967
114,1.5726495726495726
115,1.5591697191697191
116,1.547936507936508
117,1.5513064713064713
118,1.5524297924297925
119,1.5647863247863247
120,1.5602930402930404
121,1.574896214896215
122,1.592869352869353
123,1.5805128205128205
124,1.576019536019536
125,1.585006105006105
126,1.5917460317460317
127,1.6007326007326008
128,1.620952380952381
