Index,II
0,1.5074969474969475
1,1.5074969474969475
2,1.5097435897435898
3,1.5232234432234433
4,1.5277167277167276
5,1.5232234432234433
6,1.5187301587301587
7,1.5232234432234433
8,1.5434432234432234
9,1.547936507936508
10,1.5602930402930404
11,1.567032967032967
12,1.5647863247863247
13,1.573772893772894
14,1.586129426129426
15,1.5973626373626373
16,1.5917460317460317
17,1.5894993894993894
18,1.5872527472527471
19,1.5894993894993894
20,1.604102564102564
21,1.6142124542124543
22,1.6355555555555557
23,1.632185592185592
24,1.6220757020757022
25,1.6355555555555557
26,1.6602686202686203
27,1.678241758241758
28,1.705201465201465
29,1.731037851037851
30,1.7624908424908423
31,1.775970695970696
32,1.768107448107448
33,1.7557509157509157
34,1.7456410256410255
35,1.7411477411477412
36,1.7186813186813186
37,1.6962148962148962
38,1.6973382173382174
39,1.693968253968254
40,1.6973382173382174
41,1.678241758241758
42,1.678241758241758
43,1.6715018315018315
44,1.6636385836385836
45,1.678241758241758
46,1.6715018315018315
47,1.6737484737484738
48,1.6681318681318682
49,1.6804884004884004
50,1.6984615384615385
51,1.6962148962148962
52,1.6872283272283273
53,1.6950915750915752
54,1.704078144078144
55,1.686105006105006
56,1.6793650793650794
57,1.6950915750915752
58,1.6917216117216116
59,1.6984615384615385
60,1.7153113553113553
61,1.72991452991453
62,1.7287912087912087
63,1.7355311355311356
64,1.7265445665445665
65,1.7231746031746031
66,1.722051282051282
67,1.713064713064713
68,1.7198046398046398
69,1.7265445665445665
70,1.722051282051282
71,1.7164346764346765
72,1.710818070818071
73,1.7276678876678877
74,1.7242979242979244
75,1.7287912087912087
76,1.7355311355311356
77,1.722051282051282
78,1.713064713064713
79,1.7164346764346765
80,1.7321611721611725
81,1.7366544566544566
82,1.7445177045177045
83,1.7265445665445665
84,1.7175579975579975
85,1.7254212454212454
86,1.737777777777778
87,1.7287912087912087
88,1.7355311355311356
89,1.7265445665445665
90,1.7175579975579975
91,1.72991452991453
92,1.7254212454212454
93,1.713064713064713
94,1.7096947496947497
95,1.711941391941392
96,1.704078144078144
97,1.7141880341880342
98,1.713064713064713
99,1.7141880341880342
100,1.713064713064713
101,1.722051282051282
102,1.731037851037851
103,1.7276678876678877
104,1.7231746031746031
105,1.72991452991453
106,1.722051282051282
107,1.7141880341880342
108,1.705201465201465
109,1.7063247863247863
110,1.7186813186813186
111,1.7332844932844933
112,1.7242979242979244
113,1.7287912087912087
114,1.7321611721611725
115,1.72991452991453
116,1.7287912087912087
117,1.731037851037851
118,1.7344078144078143
119,1.7332844932844933
120,1.7366544566544566
121,1.722051282051282
122,1.731037851037851
123,1.7141880341880342
124,1.7096947496947497
125,1.7254212454212454
126,1.7332844932844933
127,1.738901098901099
128,1.7523809523809524
129,1.8175335775335772
130,1.8444932844932844
131,1.8714529914529916
132,1.869206349206349
133,1.8613431013431012
134,1.8355067155067155
135,1.822026862026862
136,1.8063003663003665
137,1.7916971916971918
138,1.749010989010989
139,1.75013431013431
140,1.72991452991453
141,1.7265445665445665
142,1.731037851037851
143,1.7332844932844933
144,1.7141880341880342
145,1.7355311355311356
146,1.704078144078144
147,1.6905982905982906
148,1.749010989010989
149,2.0545543345543344
150,2.6656410256410257
151,3.3272771672771677
152,3.495775335775336
153,3.409279609279609
154,2.8914285714285715
155,2.2814652014652013
156,1.8804395604395605
157,1.7007081807081808
158,1.6052258852258852
159,1.5805128205128205
160,1.5423199023199023
161,1.5187301587301587
162,1.503003663003663
163,1.4906471306471307
164,1.495140415140415
165,1.4805372405372406
166,1.4794139194139193
167,1.4861538461538462
168,1.4827838827838828
169,1.4884004884004884
170,1.511990231990232
171,1.514236874236874
172,1.4962637362637363
173,1.511990231990232
174,1.5265934065934066
175,1.520976800976801
176,1.5322100122100122
177,1.52996336996337
178,1.5367032967032968
179,1.538949938949939
180,1.5423199023199023
181,1.5434432234432234
182,1.546813186813187
183,1.5726495726495726
184,1.5715262515262516
185,1.593992673992674
186,1.5838827838827838
187,1.5962393162393165
188,1.6074725274725274
189,1.6097191697191695
190,1.6108424908424908
191,1.611965811965812
192,1.6108424908424908
193,1.5996092796092796
194,1.6265689865689863
195,1.6434188034188033
196,1.6692551892551892
197,1.6928449328449329
198,1.6995848595848595
199,1.705201465201465
200,1.7265445665445665
201,1.7433943833943837
202,1.7557509157509157
203,1.7636141636141636
204,1.7737240537240535
205,1.7602442002442005
206,1.7478876678876678
207,1.7344078144078143
208,1.7355311355311356
209,1.749010989010989
210,1.7647374847374848
211,1.7445177045177045
212,1.7591208791208792
213,1.7523809523809524
214,1.775970695970696
215,1.777094017094017
216,1.7714774114774114
217,1.72991452991453
218,1.677118437118437
219,1.6411721611721612
220,1.6501587301587302
221,1.6984615384615385
222,1.731037851037851
223,1.74002442002442
224,1.7445177045177045
225,1.72991452991453
226,1.74002442002442
227,1.7467643467643468
228,1.7332844932844933
229,1.713064713064713
230,1.7085714285714286
231,1.7287912087912087
232,1.7287912087912087
233,1.7591208791208792
234,1.8984126984126983
235,2.2208058608058607
236,2.842002442002442
237,3.411526251526252
238,3.4025396825396825
239,2.8127960927960927
240,2.247765567765568
241,1.922002442002442
242,1.7860805860805862
243,1.702954822954823
244,1.6827350427350427
245,1.6692551892551892
246,1.6602686202686203
247,1.6490354090354091
248,1.6434188034188033
249,1.6299389499389498
250,1.6344322344322344
251,1.6378021978021975
252,1.6288156288156288
253,1.6254456654456657
254,1.636678876678877
255,1.632185592185592
256,1.6434188034188033
257,1.6501587301587302
258,1.6467887667887668
259,1.658021978021978
260,1.6692551892551892
261,1.6535286935286937
262,1.6636385836385836
263,1.6715018315018315
264,1.6883516483516483
265,1.6995848595848595
266,1.6917216117216116
267,1.704078144078144
268,1.7231746031746031
269,1.737777777777778
270,1.768107448107448
271,1.779340659340659
272,1.7804639804639804
273,1.796190476190476
274,1.8018070818070815
275,1.8164102564102564
276,1.823150183150183
277,1.831013431013431
278,1.8343833943833945
279,1.8253968253968251
280,1.8152869352869352
281,1.8107936507936508
282,1.7984371184371184
283,1.7512576312576311
284,1.737777777777778
285,1.7231746031746031
286,1.6984615384615385
287,1.6726251526251523
288,1.6557753357753358
289,1.6467887667887668
290,1.6467887667887668
291,1.6501587301587302
292,1.6445421245421246
293,1.6422954822954825
294,1.647912087912088
295,1.6411721611721612
296,1.6467887667887668
297,1.6625152625152626
298,1.6512820512820512
299,1.6501587301587302
300,1.6602686202686203
301,1.6625152625152626
302,1.6726251526251523
303,1.6737484737484738
304,1.6726251526251523
305,1.6950915750915752
306,1.6827350427350427
307,1.6928449328449329
308,1.6793650793650794
309,1.6827350427350427
310,1.6883516483516483
311,1.6950915750915752
312,1.6917216117216116
313,1.6984615384615385
314,1.6995848595848595
315,1.7018315018315018
316,1.7186813186813186
317,1.7175579975579975
318,1.711941391941392
319,1.7074481074481074
320,1.6973382173382174
321,1.710818070818071
322,1.7321611721611725
323,1.737777777777778
324,1.7355311355311356
325,1.7445177045177045
326,1.7422710622710622
327,1.7456410256410255
328,1.7411477411477412
329,1.731037851037851
330,1.738901098901099
331,1.731037851037851
332,1.7265445665445665
333,1.7321611721611725
334,1.74002442002442
335,1.7467643467643468
336,1.737777777777778
337,1.731037851037851
338,1.74002442002442
339,1.7445177045177045
340,1.7433943833943837
341,1.738901098901099
342,1.7344078144078143
343,1.7254212454212454
344,1.7321611721611725
345,1.7478876678876678
346,1.7445177045177045
347,1.7265445665445665
348,1.7332844932844933
349,1.737777777777778
350,1.7478876678876678
351,1.7445177045177045
352,1.749010989010989
353,1.738901098901099
354,1.7344078144078143
355,1.7332844932844933
356,1.7321611721611725
357,1.7332844932844933
358,1.749010989010989
359,1.7445177045177045
360,1.7602442002442005
361,1.7546275946275949
362,1.7636141636141636
363,1.7467643467643468
364,1.7557509157509157
365,1.738901098901099
366,1.7467643467643468
367,1.7445177045177045
368,1.7535042735042734
369,1.7456410256410255
370,1.75013431013431
371,1.7433943833943837
372,1.7445177045177045
373,1.7546275946275949
374,1.756874236874237
375,1.756874236874237
376,1.7557509157509157
377,1.7456410256410255
378,1.74002442002442
379,1.7332844932844933
380,1.7276678876678877
381,1.749010989010989
382,1.7478876678876678
383,1.749010989010989
384,1.7984371184371184
385,1.8467399267399267
386,1.881562881562881
387,1.893919413919414
388,1.8871794871794871
389,1.8635897435897435
390,1.8534798534798536
391,1.8568498168498169
392,1.8444932844932844
393,1.8051770451770448
394,1.7737240537240535
395,1.7512576312576311
396,1.7546275946275949
397,1.7658608058608058
398,1.7636141636141636
399,1.7557509157509157
400,1.7512576312576311
401,1.7602442002442005
402,1.7355311355311356
403,1.7242979242979244
404,1.832136752136752
405,2.2106959706959706
406,2.835262515262515
407,3.4205128205128204
408,3.495775335775336
409,3.3362637362637364
410,2.783589743589744
411,2.2005860805860804
412,1.8647130647130647
413,1.6962148962148962
414,1.61982905982906
415,1.5951159951159952
416,1.5715262515262516
417,1.5423199023199023
418,1.5176068376068377
419,1.5187301587301587
420,1.5131135531135531
421,1.514236874236874
422,1.501880341880342
423,1.5097435897435898
424,1.5086202686202683
425,1.4973870573870574
426,1.4985103785103786
427,1.4962637362637363
428,1.5063736263736265
429,1.5131135531135531
430,1.5265934065934066
431,1.5187301587301587
432,1.5344566544566545
433,1.5602930402930404
434,1.565909645909646
435,1.5636630036630037
436,1.5591697191697191
437,1.5625396825396825
438,1.5614163614163614
439,1.5692796092796093
440,1.5636630036630037
441,1.568156288156288
442,1.5816361416361415
443,1.5894993894993894
444,1.592869352869353
445,1.6007326007326008
446,1.6074725274725274
447,1.6254456654456657
448,1.6378021978021975
449,1.6703785103785105
450,1.6636385836385836
451,1.684981684981685
452,1.6726251526251523
453,1.6804884004884004
454,1.713064713064713
455,1.7366544566544566
456,1.7613675213675213
457,1.777094017094017
458,1.8051770451770448
459,1.7939438339438338
460,1.7905738705738703
461,1.7928205128205128
462,1.795067155067155
463,1.7883272283272282
464,1.795067155067155
465,1.777094017094017
466,1.7546275946275949
467,1.678241758241758
468,1.656898656898657
