I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-196.0,-424.0,-651.0,-892.0,-1115.0,-1359,-151.0,-383.0,-796.0,-796.0,-1044.0,-1302.0
-196.0,-424.0,-651.0,-893.0,-1115.0,-1360,-151.0,-382.0,-794.0,-794.0,-1042.0,-1301.0
-196.0,-424.0,-651.0,-893.0,-1116.0,-1360,-151.0,-382.0,-793.0,-793.0,-1041.0,-1301.0
-196.0,-424.0,-650.0,-893.0,-1117.0,-1360,-151.0,-382.0,-790.0,-790.0,-1040.0,-1301.0
-196.0,-424.0,-649.0,-893.0,-1118.0,-1361,-150.0,-381.0,-788.0,-788.0,-1040.0,-1301.0
-196.0,-424.0,-649.0,-893.0,-1119.0,-1361,-150.0,-381.0,-785.0,-785.0,-1039.0,-1300.0
-196.0,-424.0,-648.0,-892.0,-1120.0,-1361,-150.0,-381.0,-784.0,-784.0,-1038.0,-1300.0
-196.0,-424.0,-647.0,-892.0,-1120.0,-1361,-150.0,-381.0,-782.0,-782.0,-1038.0,-1300.0
-196.0,-424.0,-647.0,-891.0,-1120.0,-1361,-150.0,-380.0,-779.0,-779.0,-1037.0,-1299.0
-196.0,-424.0,-647.0,-891.0,-1120.0,-1362,-150.0,-379.0,-777.0,-777.0,-1037.0,-1299.0
-196.0,-424.0,-646.0,-890.0,-1120.0,-1363,-150.0,-379.0,-774.0,-774.0,-1037.0,-1299.0
-196.0,-424.0,-644.0,-889.0,-1121.0,-1364,-150.0,-378.0,-772.0,-772.0,-1036.0,-1298.0
-196.0,-424.0,-646.0,-889.0,-1121.0,-1365,-149.0,-378.0,-771.0,-771.0,-1033.0,-1298.0
-196.0,-424.0,-647.0,-888.0,-1121.0,-1365,-149.0,-377.0,-771.0,-771.0,-1036.0,-1297.0
-196.0,-424.0,-647.0,-887.0,-1121.0,-1366,-149.0,-376.0,-770.0,-770.0,-1037.0,-1297.0
-196.0,-423.0,-648.0,-887.0,-1121.0,-1367,-149.0,-375.0,-770.0,-770.0,-1038.0,-1297.0
-197.0,-423.0,-648.0,-886.0,-1121.0,-1367,-149.0,-374.0,-769.0,-769.0,-1039.0,-1296.0
-197.0,-423.0,-649.0,-885.0,-1121.0,-1368,-149.0,-372.0,-769.0,-769.0,-1040.0,-1296.0
-197.0,-422.0,-649.0,-885.0,-1121.0,-1368,-148.0,-371.0,-768.0,-766.0,-1042.0,-1296.0
-197.0,-422.0,-649.0,-884.0,-1121.0,-1367,-148.0,-370.0,-768.0,-768.0,-1044.0,-1296.0
-197.0,-421.0,-649.0,-883.0,-1121.0,-1367,-148.0,-369.0,-769.0,-769.0,-1046.0,-1295.0
-197.0,-421.0,-649.0,-883.0,-1121.0,-1367,-148.0,-368.0,-773.0,-770.0,-1048.0,-1295.0
-197.0,-420.0,-650.0,-882.0,-1121.0,-1366,-147.0,-366.0,-538.0,-772.0,-1049.0,-1295.0
-197.0,-419.0,-651.0,-882.0,-1121.0,-1366,-147.0,-364.0,-538.0,-775.0,-1051.0,-1295.0
-197.0,-418.0,-651.0,-881.0,-1121.0,-1366,-147.0,-362.0,-538.0,-780.0,-1053.0,-1294.0
-197.0,-418.0,-652.0,-880.0,-1122.0,-1366,-147.0,-360.0,-538.0,-785.0,-1055.0,-1294.0
-197.0,-417.0,-653.0,-880.0,-1122.0,-1365,-147.0,-358.0,-539.0,-789.0,-1057.0,-1292.0
-197.0,-416.0,-654.0,-880.0,-1122.0,-1365,-146.0,-356.0,-541.0,-793.0,-1059.0,-1294.0
-197.0,-416.0,-655.0,-879.0,-1122.0,-1365,-146.0,-353.0,-544.0,-797.0,-1060.0,-1294.0
-197.0,-415.0,-656.0,-879.0,-1123.0,-1364,-145.0,-351.0,-547.0,-801.0,-1062.0,-1294.0
-197.0,-415.0,-657.0,-879.0,-1123.0,-1363,-145.0,-349.0,-551.0,-805.0,-1063.0,-1295.0
-197.0,-414.0,-657.0,-879.0,-1122.0,-1362,-145.0,-346.0,-557.0,-810.0,-1064.0,-1296.0
-197.0,-414.0,-658.0,-879.0,-1121.0,-1362,-144.0,-342.0,-564.0,-814.0,-1065.0,-1297.0
-197.0,-414.0,-658.0,-879.0,-1119.0,-1361,-144.0,-339.0,-569.0,-818.0,-1066.0,-1297.0
-197.0,-413.0,-658.0,-879.0,-1117.0,-1360,-143.0,-337.0,-574.0,-822.0,-1066.0,-1298.0
-197.0,-413.0,-657.0,-877.0,-1114.0,-1360,-142.0,-334.0,-580.0,-825.0,-1067.0,-1299.0
-196.0,-413.0,-657.0,-879.0,-1110.0,-1358,-142.0,-330.0,-585.0,-828.0,-1067.0,-1300.0
-196.0,-412.0,-656.0,-879.0,-1106.0,-1357,-141.0,-327.0,-588.0,-829.0,-1067.0,-1300.0
-196.0,-410.0,-656.0,-879.0,-1102.0,-1354,-140.0,-323.0,-592.0,-831.0,-1068.0,-1301.0
-196.0,-412.0,-653.0,-879.0,-1099.0,-1351,-139.0,-320.0,-595.0,-832.0,-1068.0,-1301.0
-196.0,-413.0,-656.0,-879.0,-1095.0,-1348,-138.0,-316.0,-600.0,-833.0,-1068.0,-1301.0
-196.0,-415.0,-656.0,-879.0,-1089.0,-1343,-137.0,-312.0,-603.0,-834.0,-1068.0,-1302.0
-195.0,-416.0,-657.0,-879.0,-1093.0,-1339,-136.0,-308.0,-605.0,-834.0,-1068.0,-1302.0
-195.0,-418.0,-658.0,-879.0,-1096.0,-1335,-135.0,-305.0,-607.0,-834.0,-1068.0,-1302.0
-194.0,-419.0,-658.0,-880.0,-1099.0,-1333,-134.0,-303.0,-609.0,-835.0,-1069.0,-1302.0
-194.0,-420.0,-659.0,-880.0,-1102.0,-1324,-134.0,-301.0,-611.0,-835.0,-1069.0,-1302.0
-193.0,-422.0,-659.0,-882.0,-1107.0,-1348,-133.0,-300.0,-612.0,-835.0,-1069.0,-1303.0
-192.0,-422.0,-659.0,-885.0,-1112.0,-1356,-132.0,-299.0,-613.0,-835.0,-1069.0,-1303.0
-191.0,-423.0,-659.0,-892.0,-1116.0,-1359,-132.0,-296.0,-614.0,-836.0,-1069.0,-1303.0
-191.0,-423.0,-659.0,-909.0,-1118.0,-1368,-132.0,-299.0,-614.0,-836.0,-1069.0,-1303.0
-190.0,-424.0,-659.0,-917.0,-1120.0,-1385,-132.0,-300.0,-615.0,-836.0,-1069.0,-1304.0
-189.0,-424.0,-659.0,-921.0,-1122.0,-1390,-131.0,-302.0,-615.0,-836.0,-1069.0,-1304.0
-189.0,-425.0,-659.0,-928.0,-1122.0,-1384,-129.0,-304.0,-615.0,-837.0,-1069.0,-1304.0
-188.0,-426.0,-659.0,-950.0,-1122.0,-1381,-131.0,-308.0,-615.0,-837.0,-1069.0,-1304.0
-186.0,-426.0,-659.0,-940.0,-1122.0,-1378,-131.0,-312.0,-616.0,-837.0,-1069.0,-1304.0
-188.0,-427.0,-659.0,-934.0,-1122.0,-1375,-132.0,-317.0,-616.0,-837.0,-1069.0,-1304.0
-188.0,-428.0,-659.0,-928.0,-1122.0,-1373,-133.0,-321.0,-616.0,-837.0,-1070.0,-1304.0
-189.0,-429.0,-658.0,-921.0,-1122.0,-1370,-133.0,-326.0,-616.0,-837.0,-1070.0,-1304.0
-189.0,-430.0,-658.0,-913.0,-1122.0,-1368,-134.0,-332.0,-616.0,-837.0,-1070.0,-1304.0
-189.0,-431.0,-657.0,-905.0,-1122.0,-1366,-135.0,-341.0,-616.0,-838.0,-1070.0,-1304.0
-189.0,-432.0,-656.0,-895.0,-1122.0,-1365,-136.0,-347.0,-616.0,-838.0,-1070.0,-1304.0
-189.0,-433.0,-655.0,-888.0,-1122.0,-1364,-138.0,-352.0,-616.0,-838.0,-1070.0,-1304.0
-189.0,-433.0,-655.0,-881.0,-1122.0,-1364,-139.0,-360.0,-616.0,-838.0,-1070.0,-1304.0
-190.0,-433.0,-654.0,-875.0,-1122.0,-1364,-140.0,-366.0,-616.0,-838.0,-1070.0,-1304.0
-191.0,-434.0,-652.0,-870.0,-1122.0,-1364,-142.0,-371.0,-616.0,-838.0,-1070.0,-1304.0
-191.0,-434.0,-654.0,-866.0,-1122.0,-1363,-143.0,-374.0,-615.0,-838.0,-1070.0,-1304.0
-192.0,-434.0,-655.0,-863.0,-1122.0,-1363,-145.0,-378.0,-615.0,-838.0,-1070.0,-1304.0
-193.0,-434.0,-655.0,-857.0,-1122.0,-1363,-147.0,-381.0,-615.0,-838.0,-1070.0,-1304.0
-195.0,-434.0,-657.0,-864.0,-1122.0,-1363,-148.0,-383.0,-613.0,-838.0,-1070.0,-1304.0
-196.0,-434.0,-657.0,-867.0,-1122.0,-1363,-149.0,-385.0,-615.0,-838.0,-1070.0,-1304.0
-196.0,-434.0,-657.0,-870.0,-1122.0,-1363,-150.0,-386.0,-615.0,-838.0,-1070.0,-1304.0
-197.0,-434.0,-656.0,-873.0,-1122.0,-1362,-151.0,-388.0,-615.0,-839.0,-1071.0,-1304.0
-197.0,-433.0,-655.0,-877.0,-1122.0,-1362,-152.0,-388.0,-616.0,-839.0,-1071.0,-1304.0
-197.0,-433.0,-654.0,-880.0,-1122.0,-1362,-153.0,-389.0,-616.0,-839.0,-1071.0,-1304.0
-198.0,-432.0,-650.0,-881.0,-1122.0,-1362,-154.0,-390.0,-616.0,-839.0,-1071.0,-1304.0
-198.0,-432.0,-654.0,-881.0,-1122.0,-1362,-154.0,-391.0,-616.0,-839.0,-1071.0,-1304.0
-198.0,-431.0,-658.0,-882.0,-1122.0,-1362,-154.0,-391.0,-616.0,-839.0,-1071.0,-1304.0
-199.0,-430.0,-663.0,-882.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-199.0,-429.0,-665.0,-882.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-199.0,-427.0,-669.0,-882.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-199.0,-426.0,-674.0,-883.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-200.0,-424.0,-675.0,-883.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-200.0,-422.0,-673.0,-884.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-200.0,-418.0,-671.0,-884.0,-1122.0,-1362,-155.0,-392.0,-616.0,-839.0,-1071.0,-1304.0
-200.0,-414.0,-669.0,-884.0,-1122.0,-1362,-156.0,-392.0,-616.0,-839.0,-1072.0,-1304.0
-200.0,-409.0,-666.0,-885.0,-1122.0,-1362,-156.0,-393.0,-616.0,-839.0,-1072.0,-1304.0
-200.0,-403.0,-664.0,-885.0,-1122.0,-1362,-156.0,-393.0,-616.0,-839.0,-1072.0,-1304.0
-200.0,-397.0,-662.0,-885.0,-1122.0,-1362,-156.0,-393.0,-616.0,-840.0,-1072.0,-1304.0
-200.0,-391.0,-660.0,-885.0,-1122.0,-1362,-156.0,-393.0,-616.0,-840.0,-1072.0,-1304.0
-200.0,-383.0,-659.0,-886.0,-1122.0,-1362,-156.0,-393.0,-616.0,-840.0,-1072.0,-1304.0
-200.0,-379.0,-658.0,-886.0,-1122.0,-1362,-156.0,-393.0,-616.0,-840.0,-1073.0,-1304.0
-201.0,-362.0,-657.0,-886.0,-1122.0,-1362,-157.0,-393.0,-616.0,-840.0,-1073.0,-1304.0
-201.0,-384.0,-657.0,-886.0,-1122.0,-1362,-157.0,-393.0,-616.0,-841.0,-1073.0,-1304.0
-201.0,-411.0,-657.0,-886.0,-1122.0,-1362,-157.0,-393.0,-616.0,-841.0,-1073.0,-1304.0
-201.0,-412.0,-657.0,-886.0,-1122.0,-1361,-156.0,-393.0,-616.0,-841.0,-1073.0,-1304.0
-200.0,-412.0,-656.0,-886.0,-1122.0,-1361,-156.0,-393.0,-616.0,-841.0,-1074.0,-1305.0
-196.0,-455.0,-656.0,-886.0,-1122.0,-1361,-156.0,-393.0,-617.0,-842.0,-1074.0,-1305.0
-193.0,-457.0,-656.0,-887.0,-1121.0,-1361,-156.0,-393.0,-617.0,-842.0,-1074.0,-1305.0
-190.0,-454.0,-656.0,-887.0,-1121.0,-1361,-156.0,-393.0,-617.0,-843.0,-1074.0,-1305.0
-185.0,-450.0,-656.0,-887.0,-1121.0,-1361,-156.0,-393.0,-618.0,-843.0,-1074.0,-1305.0
-179.0,-446.0,-656.0,-887.0,-1120.0,-1361,-156.0,-393.0,-618.0,-843.0,-1074.0,-1305.0
-173.0,-442.0,-656.0,-887.0,-1120.0,-1361,-156.0,-393.0,-618.0,-844.0,-1075.0,-1305.0
-167.0,-439.0,-656.0,-887.0,-1119.0,-1361,-156.0,-393.0,-619.0,-844.0,-1075.0,-1305.0
-161.0,-436.0,-656.0,-887.0,-1119.0,-1361,-156.0,-393.0,-619.0,-844.0,-1075.0,-1306.0
-155.0,-434.0,-656.0,-888.0,-1119.0,-1361,-156.0,-393.0,-619.0,-845.0,-1075.0,-1306.0
-150.0,-432.0,-653.0,-888.0,-1118.0,-1361,-156.0,-393.0,-620.0,-845.0,-1075.0,-1306.0
-146.0,-431.0,-655.0,-888.0,-1118.0,-1361,-156.0,-393.0,-620.0,-846.0,-1076.0,-1306.0
-137.0,-430.0,-656.0,-888.0,-1117.0,-1361,-156.0,-393.0,-620.0,-846.0,-1076.0,-1306.0
-160.0,-430.0,-656.0,-888.0,-1117.0,-1360,-156.0,-393.0,-620.0,-846.0,-1076.0,-1306.0
-172.0,-430.0,-656.0,-888.0,-1116.0,-1360,-156.0,-393.0,-621.0,-847.0,-1076.0,-1306.0
-176.0,-430.0,-656.0,-888.0,-1116.0,-1360,-156.0,-393.0,-621.0,-847.0,-1077.0,-1306.0
-181.0,-430.0,-656.0,-889.0,-1116.0,-1360,-156.0,-393.0,-621.0,-847.0,-1077.0,-1306.0
-208.0,-430.0,-657.0,-889.0,-1115.0,-1360,-156.0,-393.0,-622.0,-848.0,-1077.0,-1306.0
-213.0,-430.0,-657.0,-890.0,-1115.0,-1360,-156.0,-393.0,-622.0,-848.0,-1078.0,-1306.0
-212.0,-430.0,-657.0,-891.0,-1115.0,-1360,-156.0,-392.0,-622.0,-849.0,-1078.0,-1306.0
-209.0,-430.0,-657.0,-891.0,-1115.0,-1360,-156.0,-390.0,-623.0,-849.0,-1078.0,-1306.0
-207.0,-429.0,-657.0,-892.0,-1115.0,-1360,-156.0,-392.0,-623.0,-849.0,-1078.0,-1306.0
-205.0,-429.0,-658.0,-893.0,-1115.0,-1360,-155.0,-393.0,-623.0,-849.0,-1078.0,-1306.0
-204.0,-429.0,-658.0,-894.0,-1115.0,-1358,-153.0,-393.0,-624.0,-849.0,-1079.0,-1306.0
-202.0,-429.0,-658.0,-894.0,-1115.0,-1360,-155.0,-393.0,-624.0,-850.0,-1079.0,-1306.0
-202.0,-429.0,-657.0,-895.0,-1115.0,-1360,-155.0,-393.0,-624.0,-850.0,-1080.0,-1306.0
-201.0,-428.0,-657.0,-895.0,-1113.0,-1360,-156.0,-393.0,-625.0,-850.0,-1080.0,-1306.0
-201.0,-428.0,-657.0,-896.0,-1115.0,-1360,-156.0,-393.0,-625.0,-850.0,-1080.0,-1306.0
-200.0,-428.0,-657.0,-897.0,-1115.0,-1360,-156.0,-393.0,-625.0,-851.0,-1080.0,-1307.0
-200.0,-428.0,-656.0,-897.0,-1115.0,-1360,-156.0,-393.0,-626.0,-851.0,-1080.0,-1307.0
-200.0,-428.0,-656.0,-898.0,-1115.0,-1360,-156.0,-394.0,-626.0,-851.0,-1080.0,-1307.0
-200.0,-428.0,-656.0,-898.0,-1115.0,-1360,-156.0,-394.0,-626.0,-851.0,-1080.0,-1307.0
-200.0,-428.0,-656.0,-898.0,-1115.0,-1360,-156.0,-394.0,-626.0,-852.0,-1080.0,-1308.0
-200.0,-428.0,-654.0,-898.0,-1115.0,-1360,-156.0,-394.0,-626.0,-852.0,-1080.0,-1308.0
-200.0,-428.0,-656.0,-898.0,-1115.0,-1361,-156.0,-395.0,-627.0,-852.0,-1080.0,-1308.0
-200.0,-428.0,-656.0,-898.0,-1115.0,-1361,-156.0,-395.0,-627.0,-852.0,-1080.0,-1309.0
-200.0,-427.0,-656.0,-899.0,-1116.0,-1361,-156.0,-395.0,-627.0,-852.0,-1079.0,-1309.0
-200.0,-427.0,-656.0,-899.0,-1116.0,-1361,-157.0,-395.0,-627.0,-852.0,-1079.0,-1310.0
-200.0,-427.0,-657.0,-899.0,-1117.0,-1361,-157.0,-395.0,-627.0,-851.0,-1078.0,-1310.0
-200.0,-427.0,-657.0,-899.0,-1117.0,-1361,-157.0,-396.0,-627.0,-851.0,-1078.0,-1310.0
-200.0,-427.0,-657.0,-899.0,-1117.0,-1362,-157.0,-396.0,-627.0,-851.0,-1077.0,-1310.0
-200.0,-427.0,-658.0,-899.0,-1118.0,-1362,-157.0,-396.0,-627.0,-851.0,-1076.0,-1311.0
-200.0,-427.0,-658.0,-899.0,-1118.0,-1362,-157.0,-396.0,-626.0,-851.0,-1076.0,-1311.0
-200.0,-427.0,-658.0,-899.0,-1118.0,-1362,-158.0,-396.0,-626.0,-850.0,-1075.0,-1311.0
-200.0,-426.0,-658.0,-899.0,-1119.0,-1362,-158.0,-396.0,-626.0,-850.0,-1075.0,-1311.0
-199.0,-426.0,-658.0,-899.0,-1119.0,-1362,-158.0,-396.0,-625.0,-849.0,-1074.0,-1310.0
-199.0,-426.0,-658.0,-899.0,-1119.0,-1362,-158.0,-396.0,-625.0,-849.0,-1074.0,-1310.0
-199.0,-426.0,-659.0,-899.0,-1120.0,-1363,-158.0,-397.0,-624.0,-848.0,-1074.0,-1310.0
-199.0,-425.0,-659.0,-899.0,-1120.0,-1363,-158.0,-397.0,-624.0,-848.0,-1074.0,-1309.0
-199.0,-425.0,-659.0,-898.0,-1120.0,-1363,-158.0,-397.0,-623.0,-847.0,-1073.0,-1309.0
-199.0,-425.0,-660.0,-897.0,-1121.0,-1363,-158.0,-398.0,-623.0,-847.0,-1073.0,-1309.0
-199.0,-425.0,-660.0,-896.0,-1121.0,-1364,-158.0,-398.0,-622.0,-847.0,-1073.0,-1308.0
-199.0,-424.0,-660.0,-895.0,-1121.0,-1364,-158.0,-398.0,-622.0,-846.0,-1071.0,-1308.0
-199.0,-424.0,-661.0,-894.0,-1122.0,-1364,-158.0,-399.0,-621.0,-846.0,-1073.0,-1307.0
-199.0,-424.0,-661.0,-894.0,-1122.0,-1364,-158.0,-399.0,-621.0,-844.0,-1073.0,-1307.0
