I,II,III,aVR,aVL,aVF,v1,v2,v3,v4,v5,v6
-0.0005706917704517,-0.0005036481074481,-0.0003832063492063,0.000536387032967,-9.421931623931596e-05,-0.0004437698168498,-0.0004786251526251,-0.0005748206349206,-0.0006442552625152,-0.0004833245421245,-0.0005099195360195,-0.0005219582417582
-0.0005797986568986,-0.0005036481074481,-0.0003740825396825,0.0005394173382173,-0.0001033378510378,-0.0004376907448107,-0.0004664307692307,-0.0005596142857142,-0.0006351813431013,-0.0004772825396825,-0.0005069021978021,-0.0005189409035409
-0.0005828342857142,-0.0005036481074481,-0.0003710412698412,0.0005424476434676,-0.0001063773626373,-0.0004376907448107,-0.0004603335775335,-0.0005504904761904,-0.0006261074236874,-0.0004712405372405,-0.0005038848595848,-0.0005159235653235
-0.0005828342857142,-0.0005036481074481,-0.0003740825396825,0.0005424476434676,-0.0001033378510378,-0.0004376907448107,-0.0004603335775335,-0.0005413666666666,-0.0006170335042735,-0.0004651985347985,-0.0004978501831501,-0.0005129062271062
-0.0005858699145299,-0.000506682051282,-0.0003740825396825,0.0005454779487179,-0.0001063773626373,-0.0004407302808302,-0.0004572849816849,-0.0005352841269841,-0.0006140088644688,-0.0004621775335775,-0.0004948328449328,-0.0005129062271062
-0.0005919411721611,-0.0005097159951159,-0.0003740825396825,0.0005485082539682,-0.0001094168742368,-0.0004407302808302,-0.0004542363858363,-0.0005322428571428,-0.0006109842246642,-0.0004621775335775,-0.0004948328449328,-0.0005129062271062
-0.0005858699145299,-0.0005036481074481,-0.0003740825396825,0.0005424476434676,-0.0001063773626373,-0.0004376907448107,-0.0004572849816849,-0.0005322428571428,-0.0006079595848595,-0.0004621775335775,-0.0004978501831501,-0.0005129062271062
-0.0005646205128205,-0.0004975802197802,-0.0003862476190476,0.0005303264224664,-8.814029304029276e-05,-0.0004407302808302,-0.0004633821733821,-0.0005322428571428,-0.0006109842246642,-0.0004651985347985,-0.0005008675213675,-0.0005159235653235
-0.0005585492551892,-0.0004945462759462,-0.0003892888888888,0.0005242658119658,-8.510078144078116e-05,-0.0004407302808302,-0.0004694793650793,-0.000523119047619,-0.0006140088644688,-0.0004682195360195,-0.0005038848595848,-0.0005159235653235
-0.0005615848840048,-0.0004945462759462,-0.0003862476190476,0.0005272961172161,-8.814029304029276e-05,-0.0004407302808302,-0.0004694793650793,-0.0005139952380952,-0.0006140088644688,-0.0004682195360195,-0.0005069021978021,-0.0005189409035409
-0.0005615848840048,-0.0004915123321123,-0.0003862476190476,0.0005242658119658,-8.814029304029276e-05,-0.0004376907448107,-0.0004694793650793,-0.0005109539682539,-0.0006109842246642,-0.0004682195360195,-0.0005069021978021,-0.0005249755799755
-0.0005585492551892,-0.0004915123321123,-0.0003862476190476,0.0005242658119658,-8.510078144078116e-05,-0.0004376907448107,-0.0004664307692307,-0.0005079126984126,-0.0006109842246642,-0.0004682195360195,-0.0005099195360195,-0.0005279929181929
-0.0005585492551892,-0.0004884783882783,-0.000380165079365,0.0005212355067155,-8.814029304029276e-05,-0.0004346512087912,-0.0004633821733821,-0.0005018301587301,-0.0006049349450549,-0.0004651985347985,-0.0005038848595848,-0.0005219582417582
-0.0005646205128205,-0.0004824105006105,-0.0003710412698412,0.0005212355067155,-9.725882783882755e-05,-0.0004255326007326,-0.0004572849816849,-0.0004927063492063,-0.000595861025641,-0.0004591565323565,-0.0004978501831501,-0.0005159235653235
-0.0005585492551892,-0.0004884783882783,-0.0003862476190476,0.0005212355067155,-8.510078144078116e-05,-0.0004376907448107,-0.0004603335775335,-0.000489665079365,-0.0005988856654456,-0.0004621775335775,-0.0005008675213675,-0.0005189409035409
-0.0005555136263736,-0.0004975802197802,-0.0003953714285714,0.0005242658119658,-7.902175824175796e-05,-0.0004468093528693,-0.0004572849816849,-0.0004835825396825,-0.0005928363858363,-0.0004621775335775,-0.0005038848595848,-0.0005249755799755
-0.0005646205128205,-0.0005006141636141,-0.0003862476190476,0.0005303264224664,-8.814029304029276e-05,-0.0004437698168498,-0.0004481391941391,-0.0004714174603174,-0.0005837624664224,-0.0004561355311355,-0.0005008675213675,-0.0005219582417582
-0.0005615848840048,-0.0004945462759462,-0.0003832063492063,0.0005272961172161,-8.814029304029276e-05,-0.0004376907448107,-0.0004450905982905,-0.0004622936507936,-0.0005807378266178,-0.0004500935286935,-0.0005008675213675,-0.0005219582417582
-0.0005646205128205,-0.0004915123321123,-0.000380165079365,0.0005272961172161,-9.117980463980436e-05,-0.0004346512087912,-0.0004450905982905,-0.0004531698412698,-0.0005777131868131,-0.0004500935286935,-0.0004978501831501,-0.0005219582417582
-0.0005646205128205,-0.0004884783882783,-0.000380165079365,0.0005242658119658,-9.117980463980436e-05,-0.0004346512087912,-0.0004450905982905,-0.000444046031746,-0.0005746885470085,-0.0004500935286935,-0.0005008675213675,-0.0005249755799755
-0.0005524779975579,-0.0004945462759462,-0.0003923301587301,0.0005212355067155,-7.902175824175796e-05,-0.0004437698168498,-0.0004481391941391,-0.0004379634920634,-0.0005746885470085,-0.0004531145299145,-0.0005069021978021,-0.0005310102564102
-0.0005494423687423,-0.0004945462759462,-0.0003953714285714,0.0005212355067155,-7.598224664224636e-05,-0.0004437698168498,-0.000442042002442,-0.0004288396825396,-0.0005686392673992,-0.0004531145299145,-0.0005069021978021,-0.0005279929181929
-0.0005555136263736,-0.0004915123321123,-0.0003892888888888,0.0005212355067155,-8.206126984126955e-05,-0.0004407302808302,-0.0004359448107448,-0.0004166746031746,-0.0005595653479853,-0.0004500935286935,-0.0005038848595848,-0.0005249755799755
-0.0005494423687423,-0.0004915123321123,-0.0003953714285714,0.0005182052014652,-7.598224664224636e-05,-0.0004437698168498,-0.0004359448107448,-0.0003984269841269,-0.0005595653479853,-0.0004500935286935,-0.0005038848595848,-0.0005279929181929
-0.0005372998534798,-0.0004915123321123,-0.0004044952380952,0.0005121445909645,-6.686371184371155e-05,-0.0004468093528693,-0.0004389934065934,-0.0003893031746031,-0.0005595653479853,-0.0004500935286935,-0.0005038848595848,-0.0005310102564102
-0.0005464067399267,-0.0004915123321123,-0.0003984126984126,0.0005182052014652,-7.294273504273476e-05,-0.0004437698168498,-0.000426799023199,-0.0003710555555555,-0.0005504914285714,-0.0004440515262515,-0.0005008675213675,-0.0005279929181929
-0.0005464067399267,-0.0004915123321123,-0.0003984126984126,0.0005182052014652,-7.294273504273476e-05,-0.0004437698168498,-0.0004237504273504,-0.0003588904761904,-0.0005474667887667,-0.0004440515262515,-0.0005038848595848,-0.0005310102564102
-0.0005372998534798,-0.0004915123321123,-0.0004044952380952,0.0005121445909645,-6.686371184371155e-05,-0.0004468093528693,-0.0004207018315018,-0.0003467253968253,-0.0005414175091575,-0.0004380095238095,-0.0005038848595848,-0.0005340275946275
-0.0005403354822954,-0.0004884783882783,-0.0003984126984126,0.0005121445909645,-6.990322344322315e-05,-0.0004437698168498,-0.0004176532356532,-0.0003284777777777,-0.0005323435897435,-0.0004349885225885,-0.0005008675213675,-0.0005310102564102
-0.0005342642246642,-0.0004824105006105,-0.0003984126984126,0.0005060839804639,-6.686371184371155e-05,-0.0004407302808302,-0.0004176532356532,-0.0003071888888888,-0.0005293189499389,-0.0004380095238095,-0.0005008675213675,-0.0005310102564102
-0.0005281929670329,-0.0004824105006105,-0.0004075365079365,0.0005030536752136,-6.078468864468836e-05,-0.0004437698168498,-0.0004176532356532,-0.0002950238095238,-0.0005262943101343,-0.0004380095238095,-0.0005038848595848,-0.0005340275946275
-0.0005221217094017,-0.0004793765567765,-0.0004105777777777,0.0005000233699633,-5.470566544566516e-05,-0.0004437698168498,-0.000411556043956,-0.0002798174603174,-0.000520245030525,-0.0004349885225885,-0.0005038848595848,-0.0005340275946275
-0.0005160504517704,-0.0004702747252747,-0.0004044952380952,0.0004909324542124,-5.470566544566516e-05,-0.0004376907448107,-0.0004085074481074,-0.0002554873015873,-0.0005081464713064,-0.0004259255189255,-0.0004948328449328,-0.0005279929181929
-0.0005221217094017,-0.0004672407814407,-0.0003953714285714,0.0004939627594627,-6.382420024419996e-05,-0.0004316116727716,-0.0004054588522588,-0.0002281158730158,-0.0004960479120879,-0.0004138415140415,-0.0004827634920634,-0.0005159235653235
-0.0005160504517704,-0.0004642068376068,-0.0004014539682539,0.0004879021489621,-5.774517704517676e-05,-0.0004316116727716,-0.0003993616605616,-0.0002037857142857,-0.0004869739926739,-0.0004077995115995,-0.0004797461538461,-0.0005098888888888
-0.0005160504517704,-0.0004672407814407,-0.0003984126984126,0.0004909324542124,-5.774517704517676e-05,-0.0004316116727716,-0.0003902158730158,-0.0001794555555555,-0.00047790007326,-0.0004047785103785,-0.0004767288156288,-0.0005098888888888
-0.0005099791941391,-0.0004460031746031,-0.0003862476190476,0.0004757809279609,-6.078468864468836e-05,-0.0004164139926739,-0.0003871672771672,-0.0001551253968253,-0.0004688261538461,-0.0003957155067155,-0.0004706941391941,-0.0005038542124542
-0.0004917654212454,-0.0004247655677655,-0.0003862476190476,0.000457599096459,-5.166615384615356e-05,-0.0004042558485958,-0.0003902158730158,-0.0001338365079365,-0.0004627768742368,-0.0003896735042735,-0.0004646594627594,-0.0005008368742368
-0.0004826585347985,-0.0004095958485958,-0.000380165079365,0.0004454778754578,-5.166615384615356e-05,-0.0003951372405372,-0.0003932644688644,-0.000106465079365,-0.0004567275946275,-0.0003836315018315,-0.0004586247863247,-0.0004917848595848
-0.0004826585347985,-0.0004035279609279,-0.0003740825396825,0.0004424475702075,-5.470566544566516e-05,-0.0003890581684981,-0.0003902158730158,-7.605238095238064e-05,-0.0004416043956043,-0.0003775894993894,-0.0004495727716727,-0.0004827328449328
-0.0004826585347985,-0.00039746007326,-0.0003679999999999,0.0004394172649572,-5.774517704517676e-05,-0.000382979096459,-0.0003841186813186,-4.868095238095208e-05,-0.0004325304761904,-0.0003715474969474,-0.0004465554334554,-0.0004736808302808
-0.0004765872771672,-0.0003822903540903,-0.0003588761904761,0.000427296043956,-5.774517704517676e-05,-0.0003708209523809,-0.0003841186813186,-3.3474603174602874e-05,-0.0004234565567765,-0.0003685264957264,-0.000443538095238,-0.0004676461538461
-0.0004674803907203,-0.0003610527472527,-0.0003467111111111,0.0004121445177045,-6.078468864468836e-05,-0.0003525837362637,-0.0003871672771672,-1.8268253968253663e-05,-0.0004113579975579,-0.0003594634920634,-0.000434486080586,-0.0004585941391941
-0.0004553378754578,-0.0003489169719169,-0.0003436698412698,0.0004000232967032,-5.470566544566516e-05,-0.0003465046642246,-0.0003871672771672,3.0206349206352205e-06,-0.000402284078144,-0.0003473794871794,-0.0004224167277167,-0.0004465247863247
-0.0004523022466422,-0.0003337472527472,-0.0003315047619047,0.0003909323809523,-6.078468864468836e-05,-0.0003313069841269,-0.0003841186813186,2.1268253968254267e-05,-0.0003901855189255,-0.0003352954822954,-0.0004043126984126,-0.000431438095238
-0.0004492666178266,-0.0003155435897435,-0.0003132571428571,0.0003818414652014,-6.686371184371155e-05,-0.0003130697680097,-0.00038107008547,3.647460317460347e-05,-0.0003811115995115,-0.0003262324786324,-0.0003922433455433,-0.0004193687423687
-0.0004462309890109,-0.0002973399267399,-0.0002980507936507,0.0003697202442002,-7.294273504273476e-05,-0.000297872087912,-0.00038107008547,4.2557142857143154e-05,-0.0003750623199023,-0.0003171694749694,-0.0003862086691086,-0.0004072993894993
-0.0004462309890109,-0.0002791362637362,-0.0002828444444444,0.0003606293284493,-8.206126984126955e-05,-0.0002796348717948,-0.0003841186813186,4.863968253968283e-05,-0.0003629637606837,-0.0003050854700854,-0.0003711219780219,-0.0003891953601953
-0.0004431953601953,-0.0002670004884004,-0.0002767619047619,0.0003545687179487,-8.206126984126955e-05,-0.0002705162637362,-0.0003871672771672,5.168095238095267e-05,-0.0003569144810744,-0.0002960224664224,-0.0003560352869352,-0.000377126007326
-0.0004371241025641,-0.0002609326007326,-0.0002767619047619,0.0003485081074481,-7.902175824175796e-05,-0.0002674767277167,-0.000396313064713,3.951587301587331e-05,-0.0003599391208791,-0.0002930014652014,-0.0003500006105006,-0.0003680739926739
-0.0004371241025641,-0.0002396949938949,-0.0002585142857142,0.0003363868864468,-8.814029304029276e-05,-0.0002492395115995,-0.0004085074481074,2.1268253968254267e-05,-0.000369013040293,-0.0002960224664224,-0.0003469832722832,-0.0003620393162393
-0.0004310528449328,-0.0002154234432234,-0.0002341841269841,0.0003212353601953,-9.725882783882755e-05,-0.0002249232234432,-0.0004207018315018,-9.144444444444142e-06,-0.0003750623199023,-0.0002990434676434,-0.0003439659340659,-0.0003560046398046
