I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-189.0,-288.0,-556.0,-943,-1141.0,-1298.0,-148.0,-148.0,-148.0,-1039.0,-1039.0,-1276.0
-189.0,-294.0,-563.0,-941,-1140.0,-1302.0,-147.0,-147.0,-147.0,-1038.0,-1038.0,-1275.0
-188.0,-300.0,-571.0,-938,-1138.0,-1306.0,-147.0,-147.0,-147.0,-1038.0,-1038.0,-1275.0
-187.0,-305.0,-577.0,-934,-1137.0,-1309.0,-146.0,-146.0,-146.0,-1037.0,-1037.0,-1274.0
-186.0,-312.0,-584.0,-931,-1136.0,-1312.0,-146.0,-146.0,-146.0,-1036.0,-1036.0,-1273.0
-185.0,-318.0,-590.0,-928,-1135.0,-1314.0,-146.0,-146.0,-146.0,-1035.0,-1035.0,-1272.0
-183.0,-325.0,-595.0,-924,-1133.0,-1317.0,-145.0,-145.0,-145.0,-1034.0,-1034.0,-1271.0
-182.0,-332.0,-599.0,-922,-1132.0,-1319.0,-145.0,-145.0,-145.0,-1032.0,-1032.0,-1271.0
-181.0,-339.0,-603.0,-920,-1132.0,-1320.0,-145.0,-145.0,-145.0,-1031.0,-1031.0,-1270.0
-180.0,-345.0,-606.0,-918,-1131.0,-1321.0,-145.0,-145.0,-145.0,-1030.0,-1030.0,-1269.0
-177.0,-352.0,-609.0,-916,-1130.0,-1322.0,-145.0,-145.0,-145.0,-1029.0,-1029.0,-1269.0
-180.0,-359.0,-612.0,-914,-1129.0,-1323.0,-145.0,-145.0,-145.0,-1027.0,-1027.0,-1267.0
-182.0,-365.0,-615.0,-912,-1129.0,-1324.0,-145.0,-145.0,-145.0,-1026.0,-1026.0,-1266.0
-183.0,-370.0,-617.0,-911,-1128.0,-1326.0,-145.0,-145.0,-145.0,-1025.0,-1025.0,-1265.0
-184.0,-373.0,-619.0,-910,-1128.0,-1328.0,-145.0,-145.0,-145.0,-1023.0,-1023.0,-1264.0
-185.0,-376.0,-622.0,-908,-1127.0,-1331.0,-145.0,-145.0,-145.0,-1021.0,-1021.0,-1263.0
-186.0,-378.0,-623.0,-907,-1126.0,-1335.0,-144.0,-144.0,-144.0,-1019.0,-1019.0,-1262.0
-187.0,-381.0,-624.0,-906,-1126.0,-1338.0,-144.0,-144.0,-144.0,-1017.0,-1017.0,-1260.0
-187.0,-383.0,-625.0,-906,-1126.0,-1342.0,-144.0,-144.0,-144.0,-1015.0,-1015.0,-1258.0
-187.0,-385.0,-626.0,-905,-1126.0,-1344.0,-144.0,-144.0,-144.0,-1012.0,-1012.0,-1257.0
-187.0,-386.0,-627.0,-905,-1127.0,-1347.0,-144.0,-144.0,-144.0,-1010.0,-1010.0,-1255.0
-188.0,-387.0,-629.0,-905,-1127.0,-1350.0,-144.0,-144.0,-144.0,-1008.0,-1008.0,-1254.0
-188.0,-387.0,-630.0,-904,-1129.0,-1351.0,-144.0,-144.0,-144.0,-1005.0,-1005.0,-1252.0
-189.0,-388.0,-632.0,-904,-1127.0,-1353.0,-144.0,-144.0,-144.0,-1003.0,-1003.0,-1250.0
-189.0,-389.0,-634.0,-901,-1127.0,-1353.0,-143.0,-143.0,-141.0,-1002.0,-1002.0,-1248.0
-189.0,-391.0,-637.0,-899,-1126.0,-1353.0,-143.0,-143.0,-143.0,-999.0,-999.0,-1246.0
-189.0,-394.0,-639.0,-897,-1125.0,-1354.0,-143.0,-143.0,-536.0,-997.0,-997.0,-1244.0
-189.0,-398.0,-641.0,-894,-1125.0,-1354.0,-143.0,-143.0,-534.0,-994.0,-994.0,-1242.0
-188.0,-402.0,-643.0,-891,-1124.0,-1354.0,-143.0,-143.0,-532.0,-992.0,-992.0,-1239.0
-188.0,-408.0,-644.0,-889,-1124.0,-1354.0,-142.0,-140.0,-529.0,-988.0,-988.0,-1236.0
-187.0,-413.0,-645.0,-886,-1123.0,-1354.0,-142.0,-142.0,-527.0,-985.0,-985.0,-1233.0
-184.0,-417.0,-646.0,-883,-1122.0,-1354.0,-142.0,-349.0,-523.0,-980.0,-980.0,-1229.0
-187.0,-420.0,-648.0,-882,-1122.0,-1354.0,-142.0,-346.0,-518.0,-975.0,-975.0,-1224.0
-189.0,-422.0,-648.0,-881,-1122.0,-1354.0,-141.0,-344.0,-512.0,-969.0,-969.0,-1218.0
-191.0,-423.0,-649.0,-877,-1122.0,-1354.0,-140.0,-341.0,-505.0,-962.0,-962.0,-1214.0
-193.0,-423.0,-649.0,-881,-1122.0,-1354.0,-140.0,-338.0,-498.0,-953.0,-953.0,-1210.0
-197.0,-423.0,-650.0,-881,-1123.0,-1354.0,-139.0,-335.0,-494.0,-944.0,-944.0,-1205.0
-199.0,-423.0,-650.0,-881,-1123.0,-1354.0,-138.0,-332.0,-486.0,-937.0,-937.0,-1200.0
-201.0,-423.0,-650.0,-881,-1123.0,-1354.0,-137.0,-329.0,-481.0,-933.0,-933.0,-1196.0
-202.0,-423.0,-650.0,-881,-1123.0,-1354.0,-136.0,-326.0,-468.0,-924.0,-924.0,-1190.0
-206.0,-424.0,-650.0,-881,-1124.0,-1355.0,-135.0,-324.0,-462.0,-918.0,-918.0,-1185.0
-202.0,-425.0,-650.0,-880,-1124.0,-1355.0,-134.0,-320.0,-455.0,-912.0,-912.0,-1180.0
-201.0,-425.0,-650.0,-880,-1125.0,-1355.0,-133.0,-316.0,-449.0,-905.0,-905.0,-1175.0
-200.0,-426.0,-650.0,-880,-1124.0,-1355.0,-132.0,-313.0,-439.0,-894.0,-894.0,-1170.0
-199.0,-426.0,-650.0,-880,-1124.0,-1356.0,-131.0,-311.0,-432.0,-888.0,-888.0,-1164.0
-199.0,-425.0,-650.0,-880,-1124.0,-1356.0,-130.0,-308.0,-426.0,-883.0,-883.0,-1159.0
-199.0,-425.0,-650.0,-879,-1123.0,-1356.0,-129.0,-302.0,-421.0,-879.0,-879.0,-1154.0
-197.0,-422.0,-651.0,-879,-1123.0,-1357.0,-129.0,-295.0,-414.0,-874.0,-874.0,-1149.0
-199.0,-424.0,-651.0,-879,-1123.0,-1357.0,-128.0,-290.0,-408.0,-866.0,-866.0,-1145.0
-199.0,-425.0,-651.0,-879,-1122.0,-1357.0,-128.0,-283.0,-403.0,-859.0,-859.0,-1141.0
-199.0,-426.0,-652.0,-879,-1122.0,-1358.0,-127.0,-276.0,-396.0,-855.0,-855.0,-1138.0
-200.0,-426.0,-652.0,-879,-1121.0,-1358.0,-127.0,-271.0,-392.0,-852.0,-852.0,-1136.0
-200.0,-427.0,-652.0,-878,-1121.0,-1358.0,-126.0,-267.0,-389.0,-851.0,-851.0,-1131.0
-200.0,-428.0,-653.0,-878,-1121.0,-1358.0,-126.0,-263.0,-386.0,-849.0,-849.0,-1135.0
-200.0,-429.0,-653.0,-878,-1121.0,-1358.0,-126.0,-261.0,-385.0,-849.0,-842.0,-1136.0
-200.0,-429.0,-653.0,-877,-1121.0,-1358.0,-126.0,-259.0,-379.0,-849.0,-849.0,-1138.0
-200.0,-429.0,-653.0,-877,-1121.0,-1358.0,-125.0,-257.0,-384.0,-850.0,-850.0,-1140.0
-201.0,-429.0,-653.0,-877,-1122.0,-1358.0,-123.0,-255.0,-385.0,-858.0,-858.0,-1145.0
-201.0,-429.0,-653.0,-876,-1122.0,-1358.0,-125.0,-248.0,-389.0,-866.0,-866.0,-1149.0
-202.0,-429.0,-653.0,-876,-1122.0,-1358.0,-126.0,-254.0,-404.0,-873.0,-873.0,-1156.0
-202.0,-430.0,-653.0,-876,-1123.0,-1358.0,-127.0,-256.0,-408.0,-877.0,-877.0,-1162.0
-202.0,-430.0,-653.0,-876,-1122.0,-1358.0,-128.0,-261.0,-415.0,-884.0,-884.0,-1170.0
-204.0,-430.0,-653.0,-876,-1122.0,-1358.0,-129.0,-267.0,-421.0,-896.0,-896.0,-1180.0
-202.0,-430.0,-653.0,-876,-1122.0,-1358.0,-131.0,-271.0,-429.0,-905.0,-905.0,-1187.0
-202.0,-430.0,-653.0,-876,-1122.0,-1358.0,-133.0,-275.0,-438.0,-915.0,-915.0,-1194.0
-202.0,-431.0,-653.0,-876,-1121.0,-1358.0,-135.0,-280.0,-451.0,-663.0,-928.0,-1203.0
-201.0,-431.0,-653.0,-875,-1121.0,-1359.0,-138.0,-287.0,-461.0,-697.0,-944.0,-1212.0
-201.0,-431.0,-653.0,-875,-1121.0,-1359.0,-140.0,-293.0,-474.0,-715.0,-958.0,-1222.0
-201.0,-432.0,-653.0,-875,-1121.0,-1360.0,-141.0,-299.0,-497.0,-722.0,-964.0,-1228.0
-202.0,-431.0,-653.0,-875,-1121.0,-1362.0,-143.0,-306.0,-505.0,-730.0,-973.0,-1235.0
-202.0,-431.0,-653.0,-873,-1121.0,-1360.0,-144.0,-312.0,-512.0,-737.0,-984.0,-1240.0
-202.0,-431.0,-653.0,-875,-1121.0,-1360.0,-145.0,-317.0,-518.0,-745.0,-992.0,-1245.0
-202.0,-431.0,-653.0,-875,-1121.0,-1359.0,-146.0,-323.0,-529.0,-755.0,-999.0,-1250.0
-202.0,-430.0,-653.0,-875,-1121.0,-1359.0,-147.0,-330.0,-538.0,-763.0,-1009.0,-1254.0
-203.0,-430.0,-653.0,-875,-1121.0,-1358.0,-148.0,-336.0,-542.0,-769.0,-1015.0,-1259.0
-203.0,-430.0,-653.0,-876,-1121.0,-1358.0,-149.0,-340.0,-547.0,-774.0,-1020.0,-1262.0
-205.0,-430.0,-653.0,-876,-1120.0,-1357.0,-150.0,-344.0,-553.0,-781.0,-1025.0,-1265.0
-203.0,-430.0,-653.0,-876,-1120.0,-1357.0,-150.0,-348.0,-561.0,-785.0,-1029.0,-1268.0
-203.0,-431.0,-653.0,-876,-1120.0,-1356.0,-151.0,-352.0,-566.0,-790.0,-1033.0,-1270.0
-203.0,-431.0,-653.0,-876,-1120.0,-1356.0,-151.0,-355.0,-570.0,-794.0,-1035.0,-1273.0
-202.0,-431.0,-653.0,-876,-1119.0,-1356.0,-151.0,-358.0,-574.0,-797.0,-1037.0,-1274.0
-202.0,-434.0,-653.0,-875,-1119.0,-1356.0,-151.0,-360.0,-577.0,-800.0,-1038.0,-1275.0
-201.0,-432.0,-653.0,-872,-1119.0,-1356.0,-152.0,-363.0,-580.0,-803.0,-1041.0,-1276.0
-201.0,-431.0,-653.0,-874,-1117.0,-1356.0,-152.0,-364.0,-582.0,-805.0,-1042.0,-1277.0
-202.0,-431.0,-653.0,-875,-1119.0,-1356.0,-152.0,-366.0,-585.0,-807.0,-1043.0,-1277.0
-203.0,-430.0,-653.0,-875,-1119.0,-1356.0,-152.0,-367.0,-586.0,-808.0,-1044.0,-1278.0
-203.0,-429.0,-653.0,-876,-1119.0,-1356.0,-153.0,-369.0,-587.0,-810.0,-1045.0,-1279.0
-205.0,-429.0,-653.0,-878,-1120.0,-1356.0,-153.0,-370.0,-588.0,-810.0,-1046.0,-1279.0
-203.0,-428.0,-653.0,-879,-1120.0,-1356.0,-153.0,-371.0,-589.0,-811.0,-1046.0,-1280.0
-203.0,-427.0,-653.0,-879,-1120.0,-1356.0,-153.0,-372.0,-589.0,-812.0,-1047.0,-1281.0
-202.0,-427.0,-653.0,-880,-1121.0,-1356.0,-153.0,-373.0,-590.0,-813.0,-1047.0,-1281.0
-202.0,-427.0,-653.0,-881,-1121.0,-1356.0,-153.0,-373.0,-591.0,-813.0,-1048.0,-1282.0
-201.0,-427.0,-653.0,-881,-1121.0,-1356.0,-153.0,-374.0,-591.0,-813.0,-1048.0,-1282.0
-200.0,-428.0,-653.0,-880,-1123.0,-1355.0,-153.0,-374.0,-591.0,-814.0,-1048.0,-1282.0
-200.0,-428.0,-653.0,-880,-1121.0,-1355.0,-153.0,-375.0,-592.0,-814.0,-1049.0,-1283.0
-199.0,-428.0,-653.0,-879,-1121.0,-1355.0,-153.0,-375.0,-593.0,-815.0,-1049.0,-1283.0
-198.0,-428.0,-653.0,-879,-1121.0,-1354.0,-153.0,-376.0,-594.0,-816.0,-1050.0,-1283.0
-196.0,-428.0,-653.0,-878,-1121.0,-1354.0,-153.0,-376.0,-594.0,-817.0,-1050.0,-1284.0
-198.0,-429.0,-653.0,-877,-1120.0,-1354.0,-154.0,-376.0,-595.0,-818.0,-1051.0,-1284.0
-199.0,-429.0,-653.0,-877,-1120.0,-1354.0,-153.0,-377.0,-596.0,-818.0,-1051.0,-1284.0
-199.0,-429.0,-653.0,-876,-1119.0,-1355.0,-153.0,-377.0,-596.0,-819.0,-1052.0,-1285.0
-200.0,-433.0,-653.0,-874,-1119.0,-1355.0,-153.0,-377.0,-597.0,-820.0,-1052.0,-1285.0
-200.0,-429.0,-653.0,-876,-1117.0,-1356.0,-153.0,-378.0,-598.0,-821.0,-1053.0,-1286.0
-201.0,-429.0,-653.0,-877,-1119.0,-1357.0,-153.0,-378.0,-598.0,-821.0,-1053.0,-1286.0
-202.0,-427.0,-653.0,-878,-1119.0,-1357.0,-153.0,-378.0,-599.0,-822.0,-1054.0,-1286.0
-203.0,-425.0,-653.0,-879,-1119.0,-1358.0,-153.0,-378.0,-599.0,-822.0,-1054.0,-1287.0
-203.0,-425.0,-653.0,-880,-1120.0,-1360.0,-153.0,-379.0,-599.0,-823.0,-1055.0,-1287.0
-206.0,-424.0,-653.0,-881,-1120.0,-1358.0,-150.0,-379.0,-600.0,-823.0,-1055.0,-1287.0
-203.0,-421.0,-654.0,-882,-1121.0,-1357.0,-153.0,-379.0,-600.0,-824.0,-1056.0,-1288.0
-203.0,-423.0,-654.0,-883,-1121.0,-1357.0,-153.0,-380.0,-600.0,-825.0,-1056.0,-1288.0
-202.0,-424.0,-654.0,-883,-1121.0,-1357.0,-153.0,-380.0,-601.0,-825.0,-1057.0,-1288.0
-200.0,-425.0,-654.0,-883,-1123.0,-1356.0,-153.0,-381.0,-601.0,-826.0,-1057.0,-1288.0
-199.0,-427.0,-654.0,-882,-1121.0,-1355.0,-153.0,-381.0,-602.0,-826.0,-1058.0,-1289.0
-198.0,-428.0,-654.0,-881,-1121.0,-1355.0,-153.0,-382.0,-602.0,-827.0,-1058.0,-1289.0
-197.0,-429.0,-654.0,-880,-1121.0,-1354.0,-153.0,-383.0,-603.0,-827.0,-1058.0,-1289.0
-196.0,-430.0,-654.0,-879,-1121.0,-1354.0,-153.0,-383.0,-604.0,-828.0,-1059.0,-1289.0
-193.0,-431.0,-654.0,-878,-1120.0,-1354.0,-153.0,-383.0,-604.0,-828.0,-1059.0,-1290.0
-196.0,-434.0,-654.0,-877,-1120.0,-1354.0,-154.0,-384.0,-604.0,-829.0,-1060.0,-1290.0
-198.0,-431.0,-653.0,-876,-1120.0,-1355.0,-154.0,-384.0,-605.0,-829.0,-1060.0,-1290.0
-199.0,-431.0,-653.0,-872,-1120.0,-1356.0,-154.0,-385.0,-605.0,-829.0,-1060.0,-1290.0
-200.0,-429.0,-653.0,-875,-1119.0,-1357.0,-154.0,-385.0,-605.0,-830.0,-1061.0,-1290.0
