Index,II
0,1.541196581196581
1,1.5501831501831502
2,1.538949938949939
3,1.5692796092796093
4,1.5771428571428572
5,1.5805128205128205
6,1.5951159951159952
7,1.5805128205128205
8,1.5805128205128205
9,1.5715262515262516
10,1.5827594627594628
11,1.5793894993894997
12,1.586129426129426
13,1.5715262515262516
14,1.5883760683760684
15,1.5805128205128205
16,1.604102564102564
17,1.5962393162393165
18,1.604102564102564
19,1.6074725274725274
20,1.615335775335775
21,1.6344322344322344
22,1.6333089133089134
23,1.6524053724053724
24,1.6737484737484738
25,1.6928449328449329
26,1.705201465201465
27,1.731037851037851
28,1.7332844932844933
29,1.749010989010989
30,1.777094017094017
31,1.7804639804639804
32,1.7658608058608058
33,1.7613675213675213
34,1.7591208791208792
35,1.7478876678876678
36,1.7624908424908423
37,1.7669841269841269
38,1.7535042735042734
39,1.7624908424908423
40,1.749010989010989
41,1.74002442002442
42,1.6602686202686203
43,1.6422954822954825
44,1.6422954822954825
45,1.647912087912088
46,1.6625152625152626
47,1.6703785103785105
48,1.6512820512820512
49,1.6816117216117217
50,1.667008547008547
51,1.6883516483516483
52,1.6872283272283273
53,1.6962148962148962
54,1.6524053724053724
55,1.4816605616605616
56,1.3805616605616606
57,1.3715750915750915
58,1.52996336996337
59,1.7355311355311356
60,1.72991452991453
61,1.6950915750915752
62,1.7085714285714286
63,1.796190476190476
64,1.7894505494505497
65,1.8096703296703296
66,1.8242735042735043
67,1.802930402930403
68,1.8107936507936508
69,1.7523809523809524
70,1.813040293040293
71,2.1354334554334558
72,2.7285470085470087
73,3.372210012210012
74,3.4946520146520146
75,3.3284004884004883
76,2.822905982905983
77,2.294945054945055
78,1.9512087912087912
79,1.796190476190476
80,1.800683760683761
81,1.85010989010989
82,1.783833943833944
83,1.7602442002442005
84,1.847863247863248
85,1.9287423687423688
86,1.93997557997558
87,1.9309890109890109
88,1.802930402930403
89,1.704078144078144
90,1.677118437118437
91,1.6636385836385836
92,1.6917216117216116
93,1.7141880341880342
94,1.72991452991453
95,1.768107448107448
96,1.768107448107448
97,1.7602442002442005
98,1.7804639804639804
99,1.8433699633699636
100,1.8635897435897435
101,1.8512332112332115
102,1.8242735042735043
103,1.8444932844932844
104,1.8366300366300363
105,1.8433699633699636
106,1.8804395604395605
107,1.86021978021978
108,1.8388766788766788
109,1.869206349206349
110,1.8253968253968251
111,1.8074236874236875
112,1.7905738705738703
113,1.81978021978022
114,1.8624664224664225
115,1.8984126984126983
116,1.891672771672772
117,1.8984126984126983
118,1.881562881562881
119,1.866959706959707
120,1.832136752136752
121,1.7647374847374848
122,1.7433943833943837
123,1.7546275946275949
124,1.7063247863247863
125,1.6434188034188033
126,1.576019536019536
127,1.51985347985348
128,1.494017094017094
129,1.514236874236874
130,1.5322100122100122
131,1.5310866910866912
132,1.5097435897435898
133,1.511990231990232
134,1.4861538461538462
135,1.4917704517704518
136,1.511990231990232
137,1.51985347985348
138,1.5187301587301587
139,1.5232234432234433
140,1.5367032967032968
141,1.5647863247863247
142,1.573772893772894
143,1.5917460317460317
144,1.6063492063492064
145,1.6018559218559218
146,1.611965811965812
147,1.5906227106227109
148,1.592869352869353
149,1.6085958485958487
150,1.6097191697191695
151,1.6254456654456657
152,1.6254456654456657
153,1.6265689865689863
154,1.6355555555555557
155,1.6411721611721612
156,1.6726251526251523
157,1.6703785103785105
158,1.658021978021978
159,1.6692551892551892
160,1.667008547008547
161,1.6804884004884004
162,1.6883516483516483
163,1.6647619047619049
164,1.6636385836385836
165,1.675995115995116
166,1.665885225885226
167,1.665885225885226
168,1.6557753357753358
169,1.6512820512820512
170,1.675995115995116
171,1.702954822954823
172,1.702954822954823
173,1.704078144078144
174,1.7096947496947497
175,1.7096947496947497
176,1.7063247863247863
177,1.6984615384615385
178,1.693968253968254
179,1.6917216117216116
180,1.7007081807081808
181,1.683858363858364
182,1.6894749694749696
183,1.6793650793650794
184,1.6804884004884004
185,1.684981684981685
186,1.7018315018315018
187,1.7366544566544566
188,1.7726007326007327
189,1.7692307692307692
190,1.7523809523809524
191,1.757997557997558
192,1.7613675213675213
193,1.756874236874237
194,1.7445177045177045
195,1.74002442002442
196,1.7512576312576311
197,1.7411477411477412
198,1.7624908424908423
199,1.75013431013431
200,1.757997557997558
201,1.7478876678876678
202,1.75013431013431
203,1.72991452991453
204,1.7074481074481074
205,1.7366544566544566
206,1.7928205128205128
207,1.7726007326007327
208,1.710818070818071
209,1.713064713064713
210,1.757997557997558
211,1.7804639804639804
212,1.796190476190476
213,1.7860805860805862
214,1.7916971916971918
215,1.795067155067155
216,1.7995604395604397
217,1.795067155067155
218,1.7860805860805862
219,1.7973137973137974
220,1.7883272283272282
221,1.7916971916971918
222,1.7647374847374848
223,1.7703540903540904
224,1.7546275946275949
225,1.7726007326007327
226,1.7703540903540904
227,1.7523809523809524
228,1.749010989010989
229,1.7602442002442005
230,1.7591208791208792
231,1.777094017094017
232,1.8186568986568987
233,1.86021978021978
234,1.883809523809524
235,1.8826862026862028
236,1.893919413919414
237,1.869206349206349
238,1.855726495726496
239,1.827643467643468
240,1.8265201465201464
241,1.7860805860805862
242,1.7591208791208792
243,1.7669841269841269
244,1.7613675213675213
245,1.7726007326007327
246,1.7602442002442005
247,1.7613675213675213
248,1.7591208791208792
249,1.738901098901099
250,1.6894749694749696
251,1.7265445665445665
252,1.927619047619048
253,2.417387057387057
254,3.0127472527472525
255,3.318290598290598
256,3.144175824175824
257,2.7184371184371185
258,2.265738705738706
259,1.9444688644688648
260,1.7737240537240535
261,1.6995848595848595
262,1.6512820512820512
263,1.6220757020757022
264,1.5894993894993894
265,1.5591697191697191
266,1.522100122100122
267,1.5052503052503052
268,1.5164835164835164
269,1.5625396825396825
270,1.5838827838827838
271,1.6175824175824176
272,1.6175824175824176
273,1.6085958485958487
274,1.5906227106227109
275,1.5951159951159952
276,1.5692796092796093
277,1.546813186813187
278,1.5243467643467643
279,1.593992673992674
280,1.631062271062271
281,1.631062271062271
282,1.6220757020757022
283,1.6052258852258852
284,1.6108424908424908
285,1.5996092796092796
286,1.6052258852258852
287,1.5973626373626373
288,1.6018559218559218
289,1.6220757020757022
290,1.61982905982906
291,1.6344322344322344
292,1.632185592185592
293,1.6333089133089134
294,1.6557753357753358
295,1.6512820512820512
296,1.665885225885226
297,1.6816117216117217
298,1.6827350427350427
299,1.6905982905982906
300,1.705201465201465
301,1.7366544566544566
302,1.7456410256410255
303,1.7748473748473748
304,1.775970695970696
305,1.7804639804639804
306,1.779340659340659
307,1.7591208791208792
308,1.7636141636141636
309,1.756874236874237
310,1.7366544566544566
311,1.7074481074481074
312,1.704078144078144
313,1.705201465201465
314,1.6984615384615385
315,1.6995848595848595
316,1.6872283272283273
317,1.6883516483516483
318,1.6883516483516483
319,1.705201465201465
320,1.7085714285714286
321,1.6984615384615385
322,1.710818070818071
323,1.702954822954823
324,1.693968253968254
325,1.6950915750915752
326,1.702954822954823
327,1.6905982905982906
328,1.6928449328449329
329,1.6793650793650794
330,1.6692551892551892
331,1.667008547008547
332,1.6748717948717948
333,1.6737484737484738
334,1.6613919413919414
335,1.6737484737484738
336,1.6715018315018315
337,1.6917216117216116
338,1.6748717948717948
339,1.6726251526251523
340,1.6917216117216116
341,1.684981684981685
342,1.6905982905982906
343,1.6995848595848595
344,1.6973382173382174
345,1.6984615384615385
346,1.704078144078144
347,1.693968253968254
348,1.6692551892551892
349,1.6625152625152626
350,1.6456654456654456
351,1.6726251526251523
352,1.6883516483516483
353,1.7198046398046398
354,1.713064713064713
355,1.72991452991453
356,1.722051282051282
357,1.7209279609279609
358,1.6973382173382174
359,1.6748717948717948
360,1.6546520146520147
361,1.6703785103785105
362,1.6625152625152626
363,1.6692551892551892
364,1.6681318681318682
365,1.659145299145299
366,1.6748717948717948
367,1.6995848595848595
368,1.6995848595848595
369,1.686105006105006
370,1.6995848595848595
371,1.7175579975579975
372,1.710818070818071
373,1.7085714285714286
374,1.7467643467643468
375,1.7995604395604397
376,1.8265201465201464
377,1.85010989010989
378,1.8355067155067155
379,1.8242735042735043
380,1.8175335775335772
381,1.7928205128205128
382,1.7692307692307692
383,1.7366544566544566
384,1.7321611721611725
385,1.7175579975579975
386,1.7186813186813186
387,1.7141880341880342
388,1.713064713064713
389,1.7074481074481074
390,1.710818070818071
391,1.7153113553113553
392,1.7007081807081808
393,1.64004884004884
394,1.656898656898657
395,1.8714529914529916
396,2.3645909645909646
397,3.035213675213676
398,3.391306471306472
399,3.221684981684981
400,2.752136752136752
401,2.285958485958486
402,1.9163858363858364
403,1.7231746031746031
404,1.6647619047619049
405,1.6231990231990232
406,1.6052258852258852
407,1.5883760683760684
408,1.5726495726495726
409,1.5625396825396825
410,1.5715262515262516
411,1.568156288156288
412,1.5782661782661782
413,1.576019536019536
414,1.576019536019536
415,1.5816361416361415
416,1.5771428571428572
417,1.5906227106227109
418,1.592869352869353
419,1.5973626373626373
420,1.6029792429792429
421,1.61982905982906
422,1.6187057387057386
423,1.6254456654456657
424,1.631062271062271
425,1.6501587301587302
426,1.6411721611721612
427,1.636678876678877
428,1.6524053724053724
429,1.6737484737484738
430,1.6715018315018315
431,1.6827350427350427
432,1.693968253968254
433,1.7063247863247863
434,1.7141880341880342
435,1.7164346764346765
