index,II
814,47
815,47
816,47
817,46
818,46
819,46
820,46
821,45
822,45
823,45
824,45
825,44
826,48
827,64
828,65
829,47
830,47
831,40
832,42
833,44
834,44
835,45
836,44
837,45
838,45
839,45
840,46
841,46
842,46
