index,II
430,1
431,1
432,5
433,8
434,12
435,19
436,24
437,31
438,37
439,41
440,46
441,50
442,53
443,55
444,56
445,56
446,56
447,56
448,56
449,56
450,56
451,56
452,56
453,56
454,56
455,56
456,56
457,57
458,57
459,56
460,56
461,56
462,55
463,55
464,55
465,55
466,55
467,55
468,55
469,55
470,55
471,55
472,55
473,55
474,55
475,55
476,55
477,55
478,55
479,55
480,55
481,55
482,55
483,55
484,55
485,55
486,55
487,56
488,56
489,57
490,58
491,59
492,59
493,60
494,61
495,62
496,63
497,65
498,65
499,66
500,67
501,68
502,68
503,69
504,69
505,69
506,69
507,68
508,68
509,67
510,66
511,66
512,65
513,65
514,64
515,63
516,63
517,63
518,62
519,62
520,62
521,61
522,61
523,61
524,61
525,61
526,61
527,61
528,61
529,60
530,60
531,60
532,59
533,59
534,59
535,59
536,58
537,58
538,58
539,58
540,58
541,57
542,57
543,57
544,57
545,57
546,57
547,57
548,57
549,57
550,57
551,57
552,57
553,57
554,57
555,57
556,57
557,57
558,57
559,57
560,57
561,58
562,58
563,58
564,58
565,58
566,57
567,57
568,57
569,57
570,57
571,57
572,56
573,56
574,57
575,57
576,58
577,58
578,58
579,58
580,58
581,58
582,57
583,57
584,57
585,58
586,58
587,58
588,58
589,58
590,59
591,59
592,60
593,61
594,62
595,63
596,63
597,64
598,65
599,64
600,64
601,64
602,64
603,64
604,65
605,65
606,66
607,66
608,65
609,64
610,63
611,62
612,61
613,60
614,59
615,59
616,58
617,57
618,56
619,56
620,55
621,54
622,53
623,53
624,53
625,53
626,54
627,54
628,55
629,55
630,55
631,55
632,55
633,55
634,56
635,56
636,56
637,55
638,55
639,55
640,55
641,55
642,55
643,55
644,54
645,55
646,56
647,58
648,61
649,64
650,66
651,68
652,70
653,70
654,68
655,66
656,63
657,61
658,57
659,52
660,44
661,37
662,23
663,15
664,9
665,2
666,28
667,39
668,87
669,122
