index,II
492,4
493,4
494,26
495,59
496,82
497,34
498,39
499,49
500,52
501,59
502,65
503,67
504,67
505,68
506,68
507,69
508,69
509,69
510,69
511,69
512,69
513,69
514,70
515,72
516,71
517,71
518,71
519,72
520,72
521,72
522,72
523,73
524,73
525,73
526,73
527,75
528,75
529,76
530,78
531,80
532,81
533,82
534,82
535,85
536,88
537,89
538,91
539,92
540,92
541,91
542,91
543,89
544,85
545,81
546,77
547,74
548,72
549,69
550,67
551,66
552,65
553,65
554,64
555,64
556,63
557,63
558,63
559,62
560,62
561,63
562,63
563,63
564,63
565,64
566,64
567,63
568,63
569,63
570,62
571,62
572,62
573,62
574,63
575,62
576,62
577,62
578,62
579,62
580,63
581,63
582,63
583,63
584,63
585,63
586,63
587,63
588,63
589,63
590,63
591,63
592,63
593,63
594,62
595,62
596,63
597,62
598,62
599,62
600,62
601,62
602,63
603,66
604,68
605,69
606,71
607,71
608,71
609,71
610,72
611,72
612,71
613,71
614,69
615,68
616,67
617,67
618,67
619,66
620,64
621,61
622,60
623,59
624,59
625,58
626,58
627,57
628,56
629,56
630,57
631,57
632,57
633,57
634,57
635,56
636,56
637,56
638,57
639,56
640,55
641,55
642,56
643,64
644,78
645,92
646,104
647,132
648,141
649,141
650,136
651,55
652,62
653,78
654,37
655,37
656,45
657,53
658,56
659,59
660,60
661,60
662,61
663,60
664,61
665,61
666,61
667,61
668,62
669,62
670,63
671,63
672,63
673,63
674,64
675,63
676,63
677,65
678,65
679,65
680,66
681,67
682,67
683,67
684,69
685,69
686,71
687,72
688,74
689,74
690,78
691,79
692,84
693,84
694,85
695,86
696,86
697,85
698,85
699,81
700,80
701,75
702,71
703,68
704,67
705,64
706,64
707,62
708,61
709,61
710,61
711,60
712,60
713,60
714,59
715,60
716,60
717,59
718,59
719,59
720,59
721,60
722,60
723,58
724,58
725,59
726,59
727,59
728,59
729,59
730,59
731,59
732,60
733,60
734,60
735,60
736,60
737,60
738,61
739,60
740,61
741,62
742,62
743,61
744,61
745,61
746,61
747,61
748,61
749,61
750,61
751,61
752,61
753,61
754,61
755,61
756,63
757,63
758,66
759,68
760,69
761,70
762,71
763,71
764,71
765,72
766,73
767,73
768,73
769,72
770,72
771,70
772,70
773,70
774,68
775,68
776,67
777,65
778,62
779,61
780,61
781,61
782,61
783,61
784,60
785,59
786,59
787,59
788,58
789,58
790,58
791,58
792,58
793,58
794,58
795,57
796,56
797,56
798,58
799,68
800,74
801,86
802,114
803,117
804,138
805,149
806,134
807,61
808,31
809,30
810,32
811,39
