index,II
2,3
3,3
4,3
5,2
6,2
7,99
8,99
9,99
10,99
11,99
12,99
13,99
14,100
15,100
16,101
17,102
18,102
19,103
20,104
21,106
22,107
23,109
24,111
25,112
26,123
27,124
28,120
29,121
30,123
31,124
32,125
33,120
34,118
35,116
36,113
37,111
38,109
39,107
40,104
41,102
42,100
43,99
44,97
45,96
46,96
47,96
48,95
49,95
50,95
51,95
52,95
53,95
54,95
55,95
56,95
57,95
58,95
59,95
60,95
61,95
62,95
63,96
64,96
65,96
66,96
67,96
68,96
69,96
70,96
71,95
72,95
73,95
74,95
75,95
76,95
77,95
78,95
79,95
80,95
81,94
82,94
83,94
84,94
85,95
86,94
87,94
88,94
89,94
90,94
91,94
92,94
93,94
94,94
95,94
96,94
97,94
98,93
99,94
100,94
101,94
102,94
103,93
104,93
105,92
106,92
107,92
108,93
109,93
110,93
111,92
112,92
113,91
114,91
115,92
116,92
117,93
118,94
119,94
120,95
121,97
122,97
123,98
124,97
125,97
126,96
127,96
128,95
129,95
130,95
131,94
132,94
133,93
134,92
135,91
136,90
137,89
138,89
139,89
140,89
141,89
142,89
143,89
144,89
145,88
146,88
147,89
148,89
149,89
150,88
151,88
152,89
153,91
154,94
155,95
156,94
157,93
158,86
159,83
160,80
161,79
162,81
163,82
164,84
165,86
166,87
167,88
168,89
169,88
170,88
171,88
172,88
173,88
174,88
175,89
176,89
177,89
178,88
179,88
180,88
181,88
182,88
183,87
184,87
185,88
186,88
187,89
188,89
189,90
190,90
191,90
192,90
193,90
194,91
195,91
196,91
197,92
198,94
199,95
200,98
201,99
202,101
203,103
204,104
205,105
206,106
207,107
208,108
209,107
210,107
211,106
212,103
213,101
214,96
215,94
216,91
217,90
218,90
219,89
220,88
221,87
222,86
223,86
224,86
225,86
226,86
227,85
228,84
229,84
230,84
231,84
232,84
233,84
234,84
235,84
236,84
237,84
238,84
239,84
240,84
241,83
242,83
243,83
244,83
245,83
246,84
247,84
248,84
249,84
250,84
251,84
252,84
253,84
254,84
255,84
256,86
257,85
258,85
259,85
260,84
261,84
262,84
263,84
264,83
265,83
266,83
267,84
268,84
269,84
270,84
271,84
272,84
273,84
274,84
275,84
276,84
277,84
278,84
279,83
280,82
281,83
282,83
283,83
284,82
285,82
286,82
287,82
288,82
289,82
290,82
291,83
292,84
293,85
294,86
295,87
296,88
297,88
298,89
299,88
300,88
301,88
302,89
303,89
304,88
305,88
306,87
307,87
308,86
309,86
310,85
311,84
312,84
313,83
314,83
315,83
316,83
317,82
318,83
319,83
320,83
321,83
322,84
323,84
324,84
325,84
326,84
327,85
328,86
329,87
330,88
331,86
332,80
333,76
334,74
335,74
336,75
337,77
338,79
339,81
340,82
341,83
342,84
343,84
344,84
345,84
346,84
347,85
348,85
349,85
350,85
351,85
352,85
353,85
354,85
355,85
356,85
357,85
358,84
359,84
360,85
361,84
362,84
363,85
364,85
365,85
366,86
367,86
368,88
369,88
370,90
371,91
372,92
373,93
374,95
375,96
376,99
377,101
378,103
379,105
380,106
381,106
382,106
383,106
384,104
385,102
386,98
387,96
388,94
389,91
390,89
391,87
392,85
393,84
394,84
395,83
396,83
397,83
398,82
399,82
400,82
401,82
402,82
403,82
404,81
405,81
406,81
407,82
408,82
409,82
410,82
411,82
412,82
413,82
414,82
415,82
416,81
417,81
418,81
419,81
420,82
421,82
422,82
