index,II
788,79
789,79
790,81
791,82
792,83
793,83
794,83
795,84
796,83
797,83
798,82
799,82
800,81
801,79
802,77
803,74
804,73
805,72
806,70
807,69
808,69
809,67
810,66
811,66
812,65
813,65
814,64
815,64
816,64
817,64
818,64
819,64
820,64
821,64
822,64
823,64
824,64
825,64
826,64
827,64
828,64
829,63
830,64
831,64
832,64
833,64
834,64
835,64
836,64
837,64
838,64
839,64
840,64
841,64
842,64
843,64
844,64
845,64
846,65
847,65
848,65
849,65
850,65
851,65
852,65
853,65
854,65
855,65
856,65
857,66
858,67
859,67
860,68
861,69
862,70
863,70
864,71
865,70
866,71
867,71
868,71
869,72
870,73
871,73
872,74
873,74
874,75
875,75
876,75
877,76
878,75
879,74
880,73
881,72
882,70
883,68
884,68
885,66
886,65
887,64
888,64
889,63
890,62
891,61
892,61
893,60
894,60
895,60
896,59
897,59
898,60
899,60
900,59
901,59
902,58
903,58
904,58
905,57
906,57
907,57
908,58
909,62
910,68
911,76
912,91
913,97
914,105
915,111
916,108
917,102
918,95
919,84
920,75
921,71
922,64
923,55
924,50
925,46
926,42
927,42
928,42
929,45
930,48
931,50
932,52
933,52
934,53
935,55
936,55
937,55
938,56
939,56
940,57
941,58
942,58
943,59
944,60
945,60
946,60
947,60
948,60
949,60
950,61
951,61
952,62
953,63
954,64
955,64
956,66
957,66
958,67
959,68
960,69
961,71
962,72
963,74
964,76
965,77
966,79
967,80
968,82
969,82
970,84
971,84
972,85
973,86
974,86
975,85
976,85
977,84
978,83
979,81
980,80
981,78
982,75
983,73
984,72
985,70
986,68
987,67
988,66
989,66
990,65
991,65
992,64
993,64
994,63
995,62
996,62
997,62
998,63
999,63
1000,63
1001,63
1002,63
1003,63
1004,63
1005,64
1006,63
1007,63
1008,63
1009,64
1010,64
1011,64
1012,64
1013,64
1014,65
1015,65
1016,65
1017,65
1018,66
1019,66
1020,66
1021,66
1022,66
1023,66
1024,66
1025,66
1026,67
1027,67
1028,67
1029,67
1030,68
1031,69
1032,69
1033,69
1034,68
1035,68
1036,69
1037,69
1038,69
1039,69
1040,71
1041,71
1042,72
1043,73
1044,73
1045,73
1046,75
1047,75
1048,75
1049,75
1050,76
1051,76
1052,77
1053,77
1054,78
1055,78
1056,77
1057,77
1058,76
1059,75
1060,73
1061,71
1062,70
1063,69
1064,68
1065,67
1066,66
1067,66
1068,66
1069,65
1070,65
1071,64
1072,64
1073,63
1074,63
1075,63
1076,64
1077,62
1078,62
1079,62
1080,62
1081,61
1082,61
1083,60
1084,60
1085,59
1086,59
1087,60
1088,63
1089,70
1090,75
1091,82
1092,100
1093,113
1094,117
1095,115
1096,111
1097,102
1098,98
1099,87
1100,81
1101,72
1102,65
1103,59
1104,50
1105,51
1106,48
1107,49
1108,52
1109,54
1110,55
1111,55
1112,57
1113,58
1114,59
1115,60
1116,61
1117,61
1118,62
1119,62
1120,63
1121,64
1122,64
1123,63
1124,64
1125,63
1126,63
1127,64
1128,65
1129,65
1130,66
1131,66
1132,66
1133,67
1134,68
1135,68
1136,68
1137,70
1138,70
1139,71
1140,72
1141,73
1142,75
1143,77
1144,78
1145,80
1146,80
1147,83
1148,85
1149,86
1150,88
1151,88
1152,90
1153,90
1154,90
1155,90
1156,90
1157,89
1158,88
1159,87
1160,84
1161,82
1162,80
1163,77
1164,76
1165,75
1166,73
1167,72
1168,71
1169,70
1170,69
1171,69
1172,69
1173,68
1174,68
1175,68
1176,68
1177,67
1178,67
1179,67
1180,67
1181,67
1182,67
1183,67
1184,67
1185,67
1186,67
1187,67
1188,67
1189,67
1190,67
1191,67
1192,67
1193,67
1194,67
1195,67
1196,67
1197,67
1198,67
1199,67
1200,67
1201,67
1202,67
1203,67
1204,68
1205,68
1206,69
1207,69
1208,70
1209,70
1210,70
1211,69
1212,69
1213,69
1214,70
1215,70
1216,70
1217,68
1218,69
1219,70
1220,70
1221,70
1222,70
1223,69
1224,69
1225,70
1226,70
1227,70
1228,71
1229,71
1230,72
1231,72
1232,74
1233,74
1234,76
1235,76
1236,76
1237,78
1238,79
1239,80
1240,80
1241,79
1242,80
1243,80
1244,79
1245,79
1246,78
1247,77
1248,77
1249,75
1250,74
1251,73
1252,72
1253,70
1254,70
1255,70
1256,69
1257,68
1258,68
1259,67
1260,67
1261,67
1262,66
1263,66
1264,66
1265,66
1266,66
1267,65
1268,65
1269,65
1270,65
1271,65
1272,63
1273,62
1274,62
1275,61
1276,61
1277,61
1278,64
1279,63
1280,72
1281,84
1282,101
1283,107
1284,114
1285,115
1286,111
1287,104
1288,99
1289,88
1290,74
1291,65
1292,59
1293,53
1294,49
1295,48
1296,48
1297,49
1298,51
1299,54
1300,56
1301,55
1302,57
1303,57
1304,58
1305,58
1306,59
1307,60
1308,60
1309,61
1310,61
1311,62
1312,63
1313,64
1314,64
1315,64
1316,64
1317,64
1318,65
1319,64
1320,64
1321,65
1322,66
1323,66
1324,67
1325,67
1326,68
1327,69
1328,70
1329,71
1330,72
1331,72
1332,74
1333,75
1334,77
1335,79
1336,82
1337,84
1338,85
1339,86
