index,II
802,83
803,83
804,83
805,83
806,84
807,85
808,86
809,86
810,87
811,87
812,88
813,88
814,88
815,88
816,87
817,86
818,86
819,85
820,85
821,84
822,84
823,84
824,84
825,84
826,84
827,84
828,84
829,84
830,84
831,84
832,84
833,84
834,84
835,84
836,84
837,84
838,84
839,84
840,84
841,84
842,84
843,84
844,84
845,84
846,84
847,84
848,84
849,84
850,84
851,83
852,83
853,83
854,83
855,83
856,83
857,83
858,82
859,82
860,82
861,82
862,82
863,82
864,82
865,82
866,82
867,82
868,82
869,82
870,82
871,82
872,82
873,82
874,82
875,82
876,82
877,82
878,82
879,82
880,82
881,82
882,82
883,82
884,82
885,82
886,82
887,82
888,82
889,82
890,82
891,82
892,82
893,82
894,82
895,82
896,82
897,82
898,82
899,82
900,82
901,82
902,82
903,82
904,82
905,83
906,83
907,83
908,84
909,84
910,84
911,84
912,85
913,85
914,86
915,86
916,86
917,86
918,86
919,85
920,85
921,84
922,83
923,82
924,82
925,82
926,82
927,82
928,82
929,81
930,81
931,81
932,81
933,81
934,81
935,81
936,81
937,81
938,80
939,80
940,80
941,81
942,84
943,90
944,96
945,101
946,105
947,107
948,106
949,102
950,97
951,91
952,85
953,82
954,81
955,81
956,81
957,81
958,80
959,80
960,80
961,80
962,80
963,80
964,81
965,81
966,80
967,80
968,80
969,80
970,80
971,80
972,79
973,79
974,79
975,79
976,80
977,80
978,80
979,79
980,79
981,79
982,79
983,79
984,79
985,80
986,80
987,80
988,80
989,80
990,81
991,81
992,81
993,81
994,81
995,81
996,82
