I,II,III,aVR,aVL,aVF,v1,v2,v3,v4,v5,v6
-0.0005524779975579,-0.000506682051282,-0.0004075365079365,0.0005272961172161,-7.294273504273476e-05,-0.0004559279609279,-0.0007743389499389,-0.0007572968253968,-0.0006503045421245,-0.0005286395604395,-0.0004887981684981,-0.0004344554334554
-0.0005464067399267,-0.0005036481074481,-0.000413619047619,0.0005242658119658,-6.686371184371155e-05,-0.0004589674969474,-0.0007804361416361,-0.0007572968253968,-0.0006533291819291,-0.0005346815628815,-0.0004948328449328,-0.0004404901098901
-0.0005312285958485,-0.0005127499389499,-0.0004349079365079,0.0005212355067155,-4.862664224664196e-05,-0.0004741651770451,-0.0007773875457875,-0.000760338095238,-0.0006593784615384,-0.0005437445665445,-0.0005069021978021,-0.0004495421245421
-0.0005312285958485,-0.0005097159951159,-0.0004318666666666,0.0005182052014652,-4.862664224664196e-05,-0.0004711256410256,-0.0007773875457875,-0.0007633793650793,-0.0006593784615384,-0.0005437445665445,-0.0005069021978021,-0.0004465247863247
-0.0005372998534798,-0.000506682051282,-0.0004227428571428,0.0005212355067155,-5.774517704517676e-05,-0.0004650465689865,-0.0007773875457875,-0.0007633793650793,-0.0006593784615384,-0.0005407235653235,-0.0005038848595848,-0.0004465247863247
-0.0005403354822954,-0.0005127499389499,-0.0004288253968253,0.0005242658119658,-5.470566544566516e-05,-0.0004711256410256,-0.0007743389499389,-0.0007572968253968,-0.0006563538217338,-0.0005346815628815,-0.0005008675213675,-0.0004465247863247
-0.0005312285958485,-0.0005248857142857,-0.000447073015873,0.0005272961172161,-4.254761904761877e-05,-0.0004863233211233,-0.0007743389499389,-0.0007542555555555,-0.0006533291819291,-0.0005346815628815,-0.0004978501831501,-0.0004435074481074
-0.0005281929670329,-0.0005218517704517,-0.0004440317460317,0.0005242658119658,-4.254761904761877e-05,-0.0004832837851037,-0.0007743389499389,-0.0007542555555555,-0.0006563538217338,-0.0005316605616605,-0.0004948328449328,-0.0004374727716727
-0.0005342642246642,-0.000506682051282,-0.0004257841269841,0.0005182052014652,-5.470566544566516e-05,-0.0004650465689865,-0.0007773875457875,-0.0007542555555555,-0.0006593784615384,-0.0005286395604395,-0.0004887981684981,-0.000431438095238
-0.0005403354822954,-0.0004945462759462,-0.0004075365079365,0.0005151748962148,-6.686371184371155e-05,-0.0004498488888888,-0.0007834847374847,-0.0007572968253968,-0.0006593784615384,-0.0005256185592185,-0.0004827634920634,-0.000422386080586
-0.0005403354822954,-0.0004975802197802,-0.0004105777777777,0.0005182052014652,-6.382420024419996e-05,-0.0004528884249084,-0.0007834847374847,-0.0007542555555555,-0.0006563538217338,-0.0005256185592185,-0.0004827634920634,-0.0004254034188034
-0.0005342642246642,-0.0005127499389499,-0.0004349079365079,0.0005212355067155,-4.862664224664196e-05,-0.0004741651770451,-0.0007743389499389,-0.0007512142857142,-0.0006563538217338,-0.0005286395604395,-0.0004887981684981,-0.000431438095238
-0.0005372998534798,-0.0005248857142857,-0.0004440317460317,0.0005303264224664,-4.558713064713037e-05,-0.0004832837851037,-0.0007651931623931,-0.0007512142857142,-0.0006563538217338,-0.0005286395604395,-0.0004918155067155,-0.0004344554334554
-0.0005433711111111,-0.0005218517704517,-0.0004288253968253,0.0005303264224664,-5.774517704517676e-05,-0.0004741651770451,-0.0007651931623931,-0.0007542555555555,-0.0006624031013431,-0.0005316605616605,-0.0004948328449328,-0.0004374727716727
